r_cm,alpha,P_density
2.7455635270541086,2.2745563527054107,6400.0
2.7656034068136277,2.2765603406813626,6400.0
2.7856432865731464,2.2785643286573145,6400.0
2.805683166332666,2.2805683166332664,6400.0
2.8257230460921847,2.2825723046092183,6400.0
2.845762925851704,2.2845762925851703,6400.0
2.8658028056112226,2.286580280561122,6400.0
2.885842685370742,2.288584268537074,6400.0
2.905882565130261,2.290588256513026,6400.0
2.92592244488978,2.292592244488978,6399.999999997672
2.945962324649299,2.29459623246493,6400.0
2.9660022044088183,2.2966002204408817,6400.000000002328
2.986042084168337,2.2986042084168337,6400.000000002328
3.0060819639278558,2.3006081963927856,6400.0
3.0261218436873754,2.3026121843687375,6400.0
3.046161723446894,2.3046161723446894,6400.0
3.066201603206413,2.3066201603206413,6400.0
3.0862414829659324,2.3086241482965932,6400.0
3.1062813627254515,2.310628136272545,6400.000000002328
3.1263212424849702,2.312632124248497,6400.0
3.146361122244489,2.314636112224449,6400.0
3.1664010020040085,2.316640100200401,6400.0
3.1864408817635277,2.318644088176353,6400.0
3.2064807615230464,2.3206480761523047,6400.0
3.2265206412825655,2.3226520641282566,6399.999999997672
3.2465605210420847,2.3246560521042086,6400.0
3.266600400801604,2.3266600400801605,6400.000000002328
3.2866402805611226,2.3286640280561124,6400.0
3.3066801603206417,2.3306680160320643,6400.0
3.3267200400801613,2.332672004008016,6400.0
3.34675991983968,2.334675991983968,6400.0
3.3667997995991987,2.33667997995992,6399.999999997672
3.386839679358718,2.3386839679358715,6400.0
3.4068795591182375,2.340687955911824,6399.999999997672
3.426919438877756,2.3426919438877754,6399.999999997672
3.446959318637275,2.3446959318637273,6400.0
3.466999198396794,2.346699919839679,6400.0
3.4870390781563128,2.348703907815631,6399.999999997672
3.5070789579158324,2.350707895791583,6400.0
3.527118837675351,2.352711883767535,6400.0
3.54715871743487,2.354715871743487,6400.0
3.567198597194389,2.3567198597194388,6400.0
3.5872384769539085,2.3587238476953907,6400.0
3.6072783567134272,2.3607278356713426,6400.0
3.6273182364729464,2.3627318236472945,6400.0
3.647358116232465,2.3647358116232464,6400.0
3.6673979959919847,2.3667397995991983,6399.999999997672
3.6874378757515034,2.3687437875751503,6400.0
3.7074777555110225,2.370747775551102,6400.0
3.7275176352705413,2.372751763527054,6400.0
3.747557515030061,2.374755751503006,6400.0
3.76759739478958,2.376759739478958,6400.0
3.7876372745490987,2.37876372745491,6400.0
3.8076771543086174,2.3807677154308617,6400.0
3.827717034068137,2.3827717034068137,6400.0
3.847756913827656,2.3847756913827656,6400.000000002328
3.867796793587175,2.3867796793587175,6400.0
3.8878366733466936,2.3887836673346694,6400.0
3.9078765531062127,2.3907876553106213,6400.0
3.9279164328657323,2.3927916432865732,6400.0
3.947956312625251,2.394795631262525,6400.0
3.9679961923847697,2.396799619238477,6400.0
3.988036072144289,2.398803607214429,6400.0
4.008075951903808,2.400807595190381,6400.0
4.028115831663327,2.402811583166333,6400.0
4.048155711422846,2.4048155711422847,6400.0
4.068195591182365,2.4068195591182366,6399.999999997672
4.088235470941885,2.4088235470941886,6400.0
4.108275350701404,2.4108275350701405,6400.000000002328
4.128315230460922,2.4128315230460924,6400.0
4.148355110220441,2.4148355110220443,6400.0
4.16839498997996,2.416839498997996,6400.0
4.1884348697394795,2.418843486973948,6400.0
4.208474749498999,2.4208474749499,6400.0
4.228514629258518,2.422851462925852,6399.999999997672
4.248554509018037,2.424855450901804,6399.999999997672
4.268594388777556,2.426859438877756,6399.999999997672
4.288634268537074,2.4288634268537073,6399.999999997672
4.308674148296594,2.430867414829659,6400.0
4.328714028056113,2.432871402805611,6399.999999997672
4.348753907815632,2.434875390781563,6400.0
4.368793787575151,2.436879378757515,6400.0
4.38883366733467,2.438883366733467,6400.0
4.408873547094188,2.4408873547094188,6400.0
4.4289134268537085,2.4428913426853707,6400.0
4.448953306613227,2.4448953306613226,6400.000000002328
4.468993186372746,2.4468993186372745,6400.0
4.489033066132265,2.4489033066132264,6400.0
4.509072945891784,2.4509072945891783,6399.999999997672
4.529112825651303,2.4529112825651302,6400.0
4.5491527054108225,2.454915270541082,6400.0
4.569192585170341,2.456919258517034,6400.0
4.589232464929861,2.458923246492986,6400.0
4.609272344689379,2.460927234468938,6400.0
4.629312224448898,2.46293122244489,6400.0
4.649352104208417,2.4649352104208417,6400.0
4.6693919839679365,2.4669391983967937,6400.0
4.689431863727456,2.4689431863727456,6400.000000002328
4.709471743486975,2.4709471743486975,6400.000000002328
4.729511623246493,2.4729511623246494,6400.0
4.749551503006012,2.4749551503006013,6400.0
4.769591382765532,2.4769591382765532,6400.0
4.789631262525051,2.478963126252505,6400.0
4.80967114228457,2.480967114228457,6400.0
4.829711022044089,2.482971102204409,6400.0
4.849750901803608,2.484975090180361,6400.0
4.869790781563127,2.486979078156313,6400.0
4.889830661322645,2.4889830661322647,6400.0
4.909870541082165,2.4909870541082166,6400.0
4.929910420841685,2.4929910420841686,6400.0
4.949950300601203,2.4949950300601205,6399.999999997672
4.969990180360722,2.496999018036072,6399.999999997672
4.990030060120241,2.499003006012024,6400.0
5.01006993987976,2.5010069939879758,6400.0
5.0301098196392795,2.5030109819639277,6400.000000002328
5.050149699398798,2.5050149699398796,6400.0
5.070189579158317,2.5070189579158315,6399.999999997672
5.090229458917837,2.5090229458917834,6400.0
5.110269338677355,2.5110269338677353,6400.0
5.130309218436874,2.5130309218436873,6400.0
5.1503490981963935,2.515034909819639,6400.0
5.170388977955912,2.517038897795591,6400.0
5.190428857715432,2.519042885771543,6400.0
5.210468737474951,2.521046873747495,6400.0
5.230508617234469,2.523050861723447,6400.0
5.250548496993988,2.5250548496993988,6400.0
5.2705883767535076,2.5270588376753507,6400.0
5.290628256513027,2.5290628256513026,6400.000000002328
5.310668136272546,2.5310668136272545,6400.0
5.330708016032064,2.5330708016032064,6400.0
5.350747895791584,2.5350747895791583,6399.999999997672
5.370787775551103,2.5370787775551102,6400.0
5.390827655310622,2.539082765531062,6400.0
5.410867535070141,2.541086753507014,6400.0
5.43090741482966,2.543090741482966,6400.0
5.450947294589179,2.545094729458918,6400.0
5.470987174348698,2.54709871743487,6400.0
5.491027054108217,2.5491027054108217,6400.0
5.5110669338677365,2.5511066933867736,6400.0
5.531106813627256,2.5531106813627256,6400.000000002328
5.551146693386774,2.5551146693386775,6400.000000002328
5.571186573146293,2.5571186573146294,6400.0
5.591226452905812,2.5591226452905813,6400.0
5.611266332665331,2.5611266332665332,6400.0
5.6313062124248505,2.563130621242485,6400.0
5.65134609218437,2.565134609218437,6400.0
5.671385971943888,2.567138597194389,6400.0
5.691425851703408,2.569142585170341,6400.0
5.711465731462926,2.571146573146293,6400.0
5.731505611222445,2.5731505611222447,6400.0
5.7515454909819645,2.5751545490981966,6400.0
5.771585370741484,2.5771585370741485,6400.0
5.791625250501003,2.5791625250501005,6400.0
5.811665130260522,2.5811665130260524,6400.000000002328
5.83170501002004,2.5831705010020043,6400.0
5.85174488977956,2.585174488977956,6400.000000002328
5.8717847695390795,2.587178476953908,6399.999999997672
5.891824649298598,2.5891824649298596,6399.999999997672
5.911864529058117,2.5911864529058115,6400.0
5.931904408817636,2.593190440881764,6400.0
5.951944288577155,2.5951944288577153,6399.999999997672
5.971984168336674,2.5971984168336673,6400.0
5.992024048096193,2.599202404809619,6400.0
6.012063927855712,2.601206392785571,6400.0
6.032103807615232,2.603210380761523,6400.0
6.05214368737475,2.605214368737475,6400.0
6.072183567134269,2.607218356713427,6400.0
6.092223446893788,2.6092223446893787,6400.0
6.1122633266533075,2.6112263326653307,6400.0
6.132303206412827,2.6132303206412826,6400.000000002328
6.152343086172345,2.6152343086172345,6400.000000002328
6.172382965931864,2.6172382965931864,6399.999999997672
6.192422845691384,2.6192422845691383,6399.999999997672
6.212462725450902,2.6212462725450902,6400.0
6.2325026052104215,2.623250260521042,6400.0
6.252542484969941,2.625254248496994,6400.0
6.272582364729459,2.627258236472946,6400.0
6.292622244488978,2.629262224448898,6400.000000002328
6.312662124248498,2.63126621242485,6399.999999995343
6.332702004008017,2.6332702004008017,6400.0
6.3527418837675365,2.6352741883767536,6400.0
6.372781763527055,2.6372781763527056,6400.0
6.392821643286574,2.6392821643286575,6400.000000002328
6.412861523046093,2.6412861523046094,6399.999999997672
6.432901402805611,2.643290140280561,6399.999999995343
6.45294128256513,2.6452941282565128,6400.000000002328
6.47298116232465,2.6472981162324647,6400.000000004657
6.49302104208417,2.649302104208417,6400.0
6.513060921843689,2.651306092184369,6399.999999997672
6.533100801603207,2.6533100801603204,6399.999999997672
6.553140681362726,2.6553140681362724,6400.0
6.573180561122245,2.6573180561122243,6400.0
6.593220440881764,2.659322044088176,6400.0
6.613260320641283,2.661326032064128,6400.0
6.633300200400802,2.66333002004008,6400.000000002328
6.653340080160322,2.665334008016032,6399.999999997672
6.673379959919841,2.667337995991984,6400.0
6.693419839679359,2.6693419839679358,6400.0
6.7134597194388785,2.6713459719438877,6400.000000002328
6.733499599198398,2.6733499599198396,6400.000000002328
6.753539478957917,2.6753539478957915,6400.0
6.773579358717435,2.6773579358717434,6400.0
6.793619238476954,2.6793619238476953,6400.000000002328
6.813659118236474,2.6813659118236473,6399.999999997672
6.8336989979959935,2.683369899799599,6400.0
6.853738877755513,2.685373887775551,6400.0
6.873778757515031,2.687377875751503,6400.0
6.89381863727455,2.689381863727455,6400.0
6.913858517034069,2.691385851703407,6400.0
6.933898396793587,2.6933898396793587,6400.0
6.953938276553107,2.6953938276553107,6400.0
6.973978156312626,2.6973978156312626,6400.000000004657
6.994018036072146,2.6994018036072145,6399.999999995343
7.014057915831665,2.7014057915831664,6400.0
7.034097795591183,2.7034097795591183,6400.0
7.054137675350702,2.7054137675350702,6400.0
7.0741775551102215,2.707417755511022,6400.0
7.09421743486974,2.709421743486974,6400.0
7.114257314629259,2.711425731462926,6400.0
7.134297194388778,2.713429719438878,6400.000000002328
7.154337074148298,2.71543370741483,6399.999999995343
7.174376953907817,2.7174376953907817,6400.0
7.1944168336673355,2.7194416833667336,6400.0
7.214456713426855,2.7214456713426856,6400.0
7.234496593186374,2.7234496593186375,6400.000000002328
7.254536472945892,2.7254536472945894,6400.000000002328
7.274576352705411,2.7274576352705413,6400.0
7.29461623246493,2.729461623246493,6400.0
7.31465611222445,2.731465611222445,6400.000000002328
7.33469599198397,2.733469599198397,6399.999999995343
7.354735871743488,2.735473587174349,6400.0
7.374775751503007,2.737477575150301,6400.0
7.394815631262526,2.739481563126253,6400.0
7.414855511022045,2.7414855511022047,6399.999999997672
7.434895390781564,2.743489539078156,6399.999999997672
7.454935270541083,2.745493527054108,6400.0
7.474975150300602,2.74749751503006,6400.000000004657
7.495015030060122,2.7495015030060124,6400.0
7.515054909819641,2.7515054909819643,6399.999999997672
7.535094789579159,2.7535094789579158,6399.999999997672
7.5551346693386785,2.7555134669338677,6400.000000002328
7.575174549098198,2.7575174549098196,6400.000000002328
7.595214428857716,2.7595214428857715,6400.0
7.615254308617235,2.7615254308617234,6400.0
7.635294188376754,2.7635294188376753,6400.000000002328
7.655334068136274,2.7655334068136272,6399.999999995343
7.675373947895793,2.767537394789579,6400.0
7.695413827655312,2.769541382765531,6400.0
7.715453707414831,2.771545370741483,6400.0
7.73549358717435,2.773549358717435,6400.0
7.755533466933868,2.775553346693387,6400.0
7.775573346693387,2.7775573346693387,6400.0
7.7956132264529066,2.7795613226452907,6400.0
7.815653106212425,2.7815653106212426,6400.000000004657
7.835692985971946,2.7835692985971945,6399.999999995343
7.855732865731464,2.7855732865731464,6400.000000002328
7.875772745490983,2.7875772745490983,6400.0
7.895812625250502,2.7895812625250502,6400.0
7.915852505010021,2.791585250501002,6400.0
7.93589238476954,2.793589238476954,6400.0
7.955932264529059,2.795593226452906,6399.999999997672
7.975972144288577,2.7975972144288574,6400.000000002328
7.996012024048098,2.79960120240481,6399.999999997672
8.016051903807616,2.8016051903807617,6400.0
8.036091783567135,2.8036091783567136,6400.0
8.056131663326655,2.8056131663326656,6399.999999997672
8.076171543086174,2.807617154308617,6399.999999997672
8.096211422845693,2.809621142284569,6400.0
8.11625130260521,2.811625130260521,6400.0
8.13629118236473,2.8136291182364728,6400.0
8.156331062124249,2.8156331062124247,6400.000000002328
8.17637094188377,2.8176370941883766,6399.999999995343
8.196410821643289,2.8196410821643285,6400.0
8.216450701402806,2.8216450701402804,6400.0
8.236490581162325,2.8236490581162323,6400.0
8.256530460921844,2.8256530460921843,6400.0
8.276570340681364,2.827657034068136,6400.0
8.296610220440883,2.829661022044088,6400.0
8.316650100200402,2.83166501002004,6400.000000002328
8.336689979959921,2.833668997995992,6399.999999997672
8.35672985971944,2.835672985971944,6400.0
8.37676973947896,2.8376769739478958,6400.0
8.396809619238478,2.8396809619238477,6400.0
8.416849498997998,2.8416849498997996,6400.000000002328
8.436889378757515,2.8436889378757515,6400.000000002328
8.456929258517034,2.8456929258517034,6400.0
8.476969138276553,2.8476969138276553,6400.000000002328
8.497009018036074,2.8497009018036072,6399.999999995343
8.517048897795593,2.851704889779559,6400.0
8.53708877755511,2.853708877755511,6400.0
8.55712865731463,2.855712865731463,6400.0
8.577168537074149,2.857716853707415,6400.0
8.597208416833668,2.859720841683367,6400.0
8.617248296593187,2.8617248296593187,6400.0
8.637288176352707,2.8637288176352707,6400.0
8.657328056112226,2.8657328056112226,6400.000000004657
8.677367935871745,2.8677367935871745,6399.999999995343
8.697407815631264,2.8697407815631264,6400.000000002328
8.717447695390783,2.8717447695390783,6400.0
8.737487575150302,2.8737487575150302,6400.0
8.757527454909821,2.875752745490982,6400.0
8.777567334669339,2.877756733466934,6400.0
8.797607214428858,2.879760721442886,6400.0
8.817647094188377,2.881764709418838,6400.000000004657
8.837686973947898,2.88376869739479,6399.999999995343
8.857726853707417,2.8857726853707417,6400.0
8.877766733466935,2.8877766733466936,6400.0
8.897806613226454,2.8897806613226455,6400.0
8.917846492985973,2.8917846492985975,6400.0
8.937886372745492,2.8937886372745494,6400.000000002328
8.957926252505011,2.8957926252505013,6399.999999997672
8.97796613226453,2.8977966132264528,6399.999999995343
8.998006012024048,2.8998006012024047,6400.000000004657
9.018045891783569,2.901804589178357,6400.0
9.038085771543088,2.903808577154309,6400.0
9.058125651302607,2.905812565130261,6399.999999997672
9.078165531062126,2.9078165531062123,6399.999999997672
9.098205410821643,2.9098205410821643,6400.0
9.118245290581163,2.911824529058116,6400.0
9.138285170340682,2.913828517034068,6400.0
9.158325050100201,2.91583250501002,6400.000000002328
9.178364929859722,2.917836492985972,6399.999999997672
9.19840480961924,2.919840480961924,6400.0
9.218444689378758,2.9218444689378757,6400.0
9.238484569138278,2.9238484569138277,6400.0
9.258524448897797,2.9258524448897796,6400.0
9.278564328657316,2.9278564328657315,6400.000000002328
9.298604208416835,2.9298604208416834,6400.000000002328
9.318644088176352,2.9318644088176353,6400.000000002328
9.338683967935873,2.9338683967935872,6399.999999995343
9.358723847695392,2.935872384769539,6400.0
9.378763727454912,2.937876372745491,6400.0
9.39880360721443,2.939880360721443,6400.0
9.418843486973948,2.941884348697395,6400.0
9.438883366733467,2.943888336673347,6400.0
9.458923246492986,2.9458923246492987,6400.0
9.478963126252506,2.9478963126252506,6400.0
9.499003006012025,2.9499003006012026,6400.000000004657
9.519042885771544,2.9519042885771545,6399.999999995343
9.539082765531063,2.9539082765531064,6400.000000002328
9.559122645290582,2.9559122645290583,6400.000000002328
9.579162525050101,2.9579162525050102,6400.0
9.59920240480962,2.959920240480962,6399.999999997672
9.61924228456914,2.9619242284569136,6399.999999997672
9.639282164328659,2.9639282164328655,6400.0
9.659322044088176,2.9659322044088174,6400.000000006985
9.679361923847697,2.96793619238477,6399.999999997672
9.699401803607216,2.9699401803607217,6399.999999997672
9.719441683366735,2.971944168336673,6399.999999997672
9.739481563126255,2.973948156312625,6400.0
9.759521442885772,2.975952144288577,6400.0
9.779561322645291,2.977956132264529,6400.0
9.79960120240481,2.979960120240481,6400.0
9.81964108216433,2.9819641082164328,6400.0
9.839680961923849,2.9839680961923847,6400.000000002328
9.859720841683368,2.9859720841683366,6399.999999995343
9.879760721442887,2.9879760721442885,6400.000000002328
9.899800601202406,2.9899800601202404,6400.0
9.919840480961925,2.9919840480961923,6400.0
9.939880360721444,2.9939880360721443,6400.0
9.959920240480963,2.995992024048096,6400.0
9.97996012024048,2.997996012024048,6400.0
10.0,3.0,6400.000000000355
