t_ms,F_nl_pN,F_v1_pN,z_nl_pm
0.6823411705852926,78.20391214274314,71.21517999369527,0.004597187360235857
0.6828414207103553,88.32412130320498,75.68294087836155,0.004603863591662013
0.6833416708354177,98.87520252250651,80.07593709786678,0.004610542036096608
0.6838419209604802,109.81547384557885,84.3898289570608,0.004617222957319872
0.6843421710855427,121.10171582522302,88.62035490536829,0.004623906628841911
0.6848424212106053,132.68934226014716,92.7633357466271,0.0046305933328222
0.6853426713356678,144.53257633237914,96.81467876758158,0.004637283358954914
0.6858429214607304,156.584631448187,100.77038178093687,0.004643977003324501
0.6863431715857929,168.79789606811303,104.62653707898717,0.004650674567235995
0.6868434217108556,181.12412179594833,108.37933529391042,0.004657376356024719
0.6873436718359179,193.5146139836016,112.02506916091521,0.0046640826778500555
0.6878439219609804,205.92042409889677,115.5601371805284,0.004670793842478071
0.688344172086043,218.29254309631122,118.98104717639228,0.004677510160057784
0.6888444222111055,230.5820950267868,122.28441974507012,0.004684231939895922
0.6893446723361681,242.74053012175688,125.46699159445056,0.004690959489235015
0.6898449224612306,254.71981658857655,128.52561876744215,0.004697693112039629
0.6903451725862932,266.47263035970633,131.45727974778524,0.004704433107795561
0.6908454227113556,277.9525420460289,134.25907844490706,0.004711179770326721
0.6913456728364182,289.11420035575964,136.9282470548755,0.004717933386634389
0.6918459229614807,299.9135112543166,139.46214879461758,0.004724694235763407
0.6923461730865433,310.30781215743315,141.85828050671196,0.004731462587699825
0.6928464232116058,320.2560404693257,144.11427513217473,0.004738238702304322
0.6933466733366684,329.7188958001224,146.2279040487983,0.004745022828285622
0.6938469234617309,338.65899522171395,148.19707927273328,0.004751815202217982
0.6943471735867933,347.04102094868523,150.0198555211381,0.0047586160476065995
0.6948474237118559,354.83185986092906,151.69443213386103,0.004765425574004664
0.6953476738369184,362.0007343167287,153.21915485224974,0.004772243976185511
0.695847923961981,368.51932373957357,154.59251745334075,0.004779071433373178
0.6963481740870435,374.3618764983488,155.81316323780624,0.004785908108534377
0.6968484242121061,379.5053116389323,156.87988637019237,0.004792754147734702
0.6973486743371686,383.9293100653033,157.79163307012433,0.004799609679561592
0.6978489244622311,387.61639480995507,158.54750265330057,0.004806474814616349
0.6983491745872936,390.5520000765073,159.14674842124967,0.004813349645077213
0.6988494247123562,392.72452878175267,159.58877839896786,0.004820234244335205
0.6993496748374187,394.12539836983893,159.87315591971262,0.004827128666704203
0.6998499249624813,394.74907471757854,159.99960005637027,0.004834032947206371
0.7003501750875438,394.59309399695616,159.96798589897537,0.0048409471014338075
0.7008504252126064,393.658072408459,159.77834467810465,0.004847871125486946
0.7013506753376688,391.94770374678296,159.43086373402554,0.004854804995989962
0.7018509254627313,389.4687448085264,158.92588633162862,0.004861748670183123
0.7023511755877939,386.2309886995271,158.2639113213282,0.004868702086091702
0.7028514257128564,382.24722614727943,157.44559264626412,0.004875665162770814
0.703351675837919,377.5331949712777,156.4717386962931,0.0048826378006251855
0.7038519259629815,372.10751791089587,155.3433115094073,0.004889619881802607
0.704352176088044,365.9916290564181,154.06142582136934,0.004896611270659504
0.7048524262131065,359.2096891738451,152.62734796450033,0.004903611814296801
0.7053526763381691,351.78849025800537,151.04249461671424,0.004910621343163943
0.7058529264632316,343.7573496910041,149.30843140202708,0.004917639671728703
0.7063531765882942,335.14799442416745,147.42687134393097,0.004924666599210131
0.7068534267133567,325.99443564098516,145.3996731731526,0.00493170191037173
0.7073536768384193,316.33283439623136,143.22883949147638,0.004938745376371756
0.7078539269634817,306.20135876203136,140.91651479344077,0.004945796755667243
0.7083541770885442,295.64003304521356,138.4649833478613,0.004952855794968227
0.7088544272136068,284.69057967164537,135.8766669412803,0.00495992223023836
0.7093546773386693,273.3962543621417,133.15412248556206,0.0049669957877379834
0.7098549274637319,261.8016752511167,130.30003949200554,0.0049740761851055386
0.7103551775887944,249.95264662302927,127.31723741446487,0.004981163132473027
0.710855427713857,237.89597796295422,124.20866286410465,0.004988256333611138
0.7113556778389194,225.67929903611855,120.97738669854158,0.004995355487099495
0.711855927963982,213.3508717269158,117.62660098824287,0.00500246028751742
0.7123561780890445,200.95939938076515,114.15961586319027,0.005009570426650486
0.7128564282141071,188.55383440195604,110.5798562429097,0.005016685594708126
