arrival_baseline_ns,arrival_active_ns,delay_ps
1.3334932456574171,1.3340406303437071,0.5473846862900952
1.3334006467025568,1.3343925573887465,0.9919106861897891
1.333363841873804,1.3343855443877697,1.0217025139654428
1.3332933213672034,1.334334356024662,1.0410346574587053
1.3332750167616079,1.3342864159066585,1.0113991450507391
1.3334738980930843,1.3340502591849237,0.5763610918392518
1.3333534071874094,1.3342492042687806,0.8957970813711416
1.3331230732641415,1.3342647904300282,1.141717165886766
1.3332659793685437,1.3341728778794892,0.9068985109454377
1.3332475117301563,1.3343010761910004,1.05356446084406
1.333278706932416,1.3344141435046963,1.1354365722806004
1.333389624399362,1.3347105705135756,1.320946114213653
1.333322588845154,1.3343682488958999,1.0456600507458902
1.333325646792633,1.334384843411478,1.059196618845012
1.333464680649466,1.3343184441501803,0.8537635007142255
1.3332636872243548,1.3339495790902738,0.6858918659188888
1.3335197532859222,1.3343280305582437,0.8082772723215859
1.3332662025741964,1.334345379375322,1.0791768011255094
1.3333422531529946,1.3348259817558306,1.4837286028358512
1.3333052129737932,1.3342948611403773,0.9896481665840602
1.3333456752466837,1.3343936428018004,1.0479675551167036
1.3333777925328407,1.3343263909793925,0.9485984465517596
1.3333767168573425,1.3340995977258097,0.7228808684672458
1.3332580216002714,1.3345618978962366,1.3038762959651453
1.3332210418655888,1.334483719939871,1.262678074282175
1.3335836505124241,1.3344915397227421,0.9078892103180276
1.3332849348993734,1.3341514558423746,0.8665209430012273
1.3334032545772008,1.3346138921955208,1.2106376183199514
1.333172569202281,1.3340529631207751,0.8803939184939222
1.333305372061343,1.3344507047520935,1.1453326907505192
1.3333206133949354,1.3347714244584954,1.450811063560211
1.3333806148403262,1.3341352260683075,0.7546112279813456
1.3330610879192342,1.334220073787413,1.1589858681787353
1.3333499473946413,1.334353263606351,1.0033162117096637
1.3332183591877966,1.3342326382025103,1.0142790147135525
1.333365767904453,1.3340232006471204,0.6574327426674578
1.3332297004136497,1.3343470459282947,1.1173455146450526
1.333247785063741,1.3341208725905884,0.8730875268473565
1.333305970572294,1.3344280518194607,1.1220812471665278
1.333228100386373,1.3341494484864869,0.9213481001136287
1.33328577988866,1.334643320214337,1.3575403256772252
1.333213995756479,1.3341766826748662,0.9626869183871773
1.3331500162881638,1.3342689210300924,1.1189047419288252
1.3334351290385764,1.3344960367768075,1.060907738231071
1.333203728464051,1.3340871604700468,0.8834320059957846
1.3333154652445727,1.3343788253202544,1.063360075681722
1.3334086224414827,1.33459476188419,1.1861394427071659
1.3332718389230818,1.3340118366864213,0.7399977633395435
1.333250816743359,1.33437026010504,1.1194433616811168
1.3333559571422002,1.3343853098921832,1.0293527499829829
1.3334451267156062,1.334489697907689,1.0445711920827758
1.3332164018068249,1.334085943191158,0.8695413843331148
1.3333183185501318,1.3340692420107167,0.7509234605849381
1.3331600838738367,1.334437721646457,1.2776377726202128
1.3332940132329651,1.33439273026798,1.0987170350149469
1.3333367538017873,1.334383431903403,1.0466781016155393
1.333247870869158,1.334402622975233,1.1547521060750507
1.3332876341499509,1.3341973283890178,0.9096942390669757
1.3331925106565028,1.3343797840727658,1.187273416263076
1.3333410411944717,1.3343919478279933,1.0509066335215578
1.3334389027582216,1.3341904630497283,0.7515602915066611
1.3332236189463564,1.3347064882355624,1.4828692892060198
1.3332710661566782,1.334428099917516,1.157033760837689
1.333383587957979,1.3340950726338932,0.7114846759141396
1.3334545424052657,1.3344646440550603,1.0101016497945785
1.3331840143521125,1.3341383969992882,0.9543826471756068
1.3333164548595917,1.334490750254082,1.1742953944902006
1.3333616464155653,1.334565052449135,1.20340603356975
1.3333231276942705,1.3341691968696634,0.8460691753926642
1.3330856541266458,1.3345260085591824,1.4403544325367048
1.3333834423342643,1.3344158895187208,1.0324471844563838
1.3334852669684425,1.3344977453653324,1.012478396889918
1.3333449995084503,1.3347126919298642,1.3676924214138868
1.3332302227280042,1.334284255710133,1.0540329821288734
1.333282020608697,1.3341825861004621,0.9005654917650793
1.333510324640099,1.3341554304474086,0.6451058073094633
1.3334243295874195,1.3341701712763403,0.7458416889209345
1.3333973359951719,1.3343179129914506,0.9205769962788234
1.3333689745916868,1.3344015637282969,1.0325891366100772
1.3332672196221145,1.3343886714931996,1.121451871085171
1.333313276215268,1.3344987699831408,1.1854937678728747
1.3333255410597655,1.334335933711709,1.0103926519435873
1.33338829076494,1.334624040148765,1.2357493838250735
1.3334842252227601,1.334280401966686,0.7961767439259203
1.3334451671470129,1.3348773671666516,1.4322000196386557
1.3331913948977538,1.3344584668028865,1.2670719051327257
1.3333557328302235,1.3341619018220503,0.8061689918267061
1.3334070096678503,1.3341191548337215,0.7121451658710457
1.333395219366348,1.3344298278163822,1.034608450034145
1.3332704099569948,1.3342886407762684,1.0182308192736313
1.3336247442549103,1.334476133432152,0.8513891772415371
1.3332056248771005,1.3344279808582482,1.2223559811478428
1.3332250144886668,1.3343187675508024,1.0937530621353595
1.3333566928414597,1.33416397458972,0.8072817482602885
1.3335450136388298,1.3340303638883966,0.48535024956662753
1.333249713848263,1.3342440303429202,0.9943164946571582
1.3333067504967686,1.3345046130921983,1.197862595429653
1.333441062700635,1.3343761520821598,0.9350893815247541
1.3333315471178446,1.3340841855775911,0.7526384597464755
1.3332998729478804,1.3343679695185038,1.068096570623426
1.3333898966235223,1.3344103968092793,1.0205001857570724
1.3333605851323564,1.3341565618460933,0.7959767137368662
1.3334363772118971,1.3343640783545225,0.9277011426255326
1.3334624802222401,1.3343449750770229,0.8824948547828085
1.333364033639334,1.3341047392737675,0.7407056344335472
1.3333625066058714,1.3344048908054031,1.0423841995317418
1.333354744431562,1.3344454902386074,1.0907458070451268
1.3333822463889984,1.3345499435819685,1.1676971929702407
1.3333388503971206,1.3345440937437405,1.205243346619866
1.3333332724851013,1.3340577994597422,0.7245269746409764
1.3334529960454162,1.3341457683253506,0.6927722799342017
1.333484944951369,1.3344363403867754,0.9513954354063594
1.3331825780388702,1.334436090523516,1.2535124846457222
1.3333343354485077,1.334436342870595,1.1020074220872638
1.3332644638899889,1.3351038796314645,1.8394157414756491
1.3333022361866849,1.3344475114354721,1.145275248787271
1.333373584954307,1.3345604464613696,1.186861507062635
1.3334002771704876,1.3345241336860323,1.1238565155446028
1.3333221206889725,1.3344636115835948,1.1414908946223825
1.3331419992998612,1.3342702794844055,1.128280184544372
1.333236828775276,1.3344851271774323,1.2482984021563521
1.3334229833003535,1.334178768290426,0.7557849900726394
1.33305929069113,1.3342859696119855,1.2266789208555213
1.3334520760485018,1.3342362606237679,0.784184575266125
1.333385456332398,1.3343497081612108,0.9642518288128668
1.3334649509414864,1.3347962650466683,1.3313141051818627
1.3333134764146455,1.3339598802948154,0.6464038801699225
1.3331271927909312,1.3344705853714085,1.3433925804773152
1.333376369597484,1.3340107901590956,0.6344205616114537
1.3334607986457374,1.3342389469601759,0.7781483144384539
1.3334258055138848,1.334551123452727,1.1253179388423227
1.3332670641849846,1.3343461893371527,1.0791251521680325
1.3333420094408799,1.3341177843777476,0.7757749368678891
1.3332800497064554,1.3341902725914816,0.9102228850261659
1.3332514066869146,1.3344692528831206,1.2178461962058784
1.3334288721904515,1.3341872600069902,0.7583878165386612
1.3332135801022071,1.3343766250512499,1.1630449490428234
1.3332439516902754,1.3343424477013144,1.0984960110390216
1.3332229307699863,1.3342030132638125,0.9800824938261681
1.3331843085810036,1.3347621221511985,1.5778135701949383
1.3333479747625179,1.3344601171377972,1.1121423752793511
1.3334494836381816,1.3339283048160022,0.4788211778205082
1.3333148456577089,1.3343706241962876,1.0557785385786667
1.3331827585532772,1.33420097604038,1.0182174871028409
1.3334173277873076,1.3345038200002928,1.0864922129851626
1.333501903508737,1.334174829185647,0.672925676910082
1.333268709100919,1.3343103860450403,1.0416769441212959
1.3332854779066616,1.3344343307891295,1.1488528824679949
1.333384899396342,1.3345064843721677,1.1215849758256682
1.333495520708112,1.3340932740519225,0.597753343810505
1.333281349918761,1.3342664330861653,0.9850831674044502
1.3332000883552337,1.3342383442711014,1.0382559158676201
1.3333964751939607,1.3342026674868188,0.8061922928581201
1.3334132401406478,1.3346864241813898,1.2731840407419688
1.3333339464783769,1.3344143296755258,1.0803831971488111
1.3332775200073679,1.3340811565424666,0.8036365350987359
1.3334327712064327,1.3345169057227446,1.0841345163117981
1.3333861369337883,1.3347577645727362,1.3716276389477604
1.3332564897816432,1.3345398263854438,1.2833366038005214
1.333338242806464,1.3340294593401427,0.6912165336787369
1.333198162580131,1.3342364865187604,1.0383239386293692
1.3334019223789773,1.3345867155631708,1.1847931841935386
1.3333071099763951,1.3341917994402097,0.8846894638146066
1.333289762250095,1.3344220972189629,1.1323349688677498
1.3333300458848183,1.3344882601440196,1.1582142592012734
1.3333373641032666,1.3341479472390179,0.8105831357513524
1.33342282633949,1.3343214282621212,0.8986019226312372
1.333392442386466,1.3336850798653197,0.29263747885356106
1.3333176924054542,1.3341284558050666,0.8107633996124299
1.3334097001483054,1.334282819703055,0.8731195547496245
1.3333734070587027,1.3340837766969404,0.7103696382378165
1.3332906733697047,1.3346598155941198,1.3691422244150824
1.3333208615175098,1.3340473050577415,0.7264435402316084
1.3333185110444492,1.3342453244359942,0.9268133915449145
1.333383859467651,1.334359481448791,0.9756219811398157
1.3332966310718612,1.3346215879911467,1.3249569192854609
1.3332942924146913,1.3340461609030976,0.7518684884063012
1.3335302090642769,1.3345659660837645,1.0357570194876808
1.3334273068815081,1.3343353799455375,0.9080730640292263
1.333257273266891,1.3341370316031238,0.8797583362329735
1.3333904274327277,1.334425754028186,1.0353265954585076
1.333345168339899,1.3343731452724483,1.0279769325494283
1.3333724884508595,1.3342132899579018,0.8408015070422356
1.3333470674657901,1.3343472937503316,1.0002262845415595
1.333452297597882,1.3342562706139611,0.8039730160791236
1.3333678953677985,1.334356036802384,0.9881414345853337
1.333327124463512,1.3344657594682379,1.1386350047257627
1.3334375523910318,1.3346505366965626,1.2129843055307965
1.3333566618374422,1.3340857702335682,0.7291083961259733
1.3333454811912664,1.3347599400082648,1.4144588169984582
1.333364735593582,1.333942915773429,0.5781801798470263
1.3333239724309969,1.3343029763143264,0.9790038833296898
1.3333342560326331,1.3344509967746305,1.1167407419973951
1.3332746638744573,1.3343895317068806,1.1148678324232397
1.3332582166113711,1.3342087934293696,0.9505768179984977
1.3332334762946854,1.334291708883262,1.0582325885767019
1.333194135004654,1.3342347331464017,1.040598141747867
1.333245361597195,1.3342154603819447,0.9700987847495455
1.3333159066298867,1.3345032537527377,1.1873471228510273
1.333343645091578,1.3344047364305265,1.0610913389484589
1.3333062036770187,1.3341947514142816,0.8885477372628788
1.3330977629843206,1.3345132533084203,1.415490324099653
1.3334907919691097,1.3343947932375089,0.9040012683990617
1.3334419813456224,1.3344959057571013,1.0539244114789041
1.3333779093184552,1.3344592591017181,1.0813497832629388
1.3335240824005887,1.3341675343311492,0.6434519305605265
1.3332355969215852,1.3342212971252942,0.9857002037090333
1.333522095845396,1.3344827920543583,0.960696208962163
1.3332368119256583,1.3344554073864203,1.2185954607619027
1.3333572071258626,1.334329153014541,0.9719458886783141
1.3332059496008202,1.3343567988099954,1.1508492091752194
1.333334802742888,1.3345888663124912,1.254063569603286
1.3333719499831334,1.3342150190555664,0.8430690724331574
1.3333178643002201,1.3344427528095677,1.1248885093474958
1.3334047210777424,1.3342928948028467,0.8881737251043875
1.3333432347782823,1.3342897970926881,0.9465623144059223
1.3332810918604958,1.3345530887037311,1.2719968432353363
1.3332766520015533,1.3344984166031313,1.2217646015779384
1.333414424710595,1.3344960352605337,1.0816105499387225
1.333267959130353,1.3345944290947644,1.3264699644116154
1.333424873630382,1.3343375341016601,0.9126604712783062
1.3334556045126167,1.3344697239275924,1.0141194149758188
1.3331664619470989,1.334271279982015,1.1048180349161247
1.3334466259720634,1.3343981666038314,0.951540631767792
1.333539375603178,1.33430730472246,0.7679291192820561
1.3333585337094538,1.3343527325263322,0.9941988168785122
1.3333932417518628,1.334452364738421,1.0591229865581455
1.3334370338657704,1.3341696891966868,0.7326553309164942
1.3333057851018155,1.3347518107884706,1.446025686655039
1.3333515613556872,1.3341321298570337,0.7805685013463509
1.3332019133803712,1.334090495610776,0.8885822304049091
1.3333471968361865,1.3345649555080337,1.2177586718472426
1.333383144532898,1.3344916658721262,1.1085213392281934
1.333384949635626,1.334458157296744,1.0732076611179773
1.3334398758056931,1.3344590024351866,1.0191266294932733
1.3332558531155199,1.3343308839787642,1.0750308632443928
1.3332800726576661,1.3341538824590364,0.8738098013703941
1.3335228840679325,1.3343484942449724,0.825610177039784
1.3333183004959572,1.3341979009910312,0.8796004950739843
1.3333533367120647,1.3345283572800173,1.1750205679524808
1.333326632329161,1.3343039218570332,0.9772895278722469
1.333251165250703,1.334168233893975,0.9170686432720178
1.3334956862544227,1.334269056165003,0.7733699105804392
1.3332805631921414,1.3344159196241887,1.1353564320472809
1.3332206047809627,1.334220588422773,0.9999836418101026
1.3332882593056032,1.3341688892542203,0.8806299486172106
1.333133162733161,1.334382070775632,1.2489080424709538
1.3332682045868351,1.3343823266475554,1.1141220607202766
1.3332365204735483,1.3342319446982593,0.9954242247109979
1.3333950761964262,1.33423912567221,0.844049475783611
1.3332659919093774,1.3343797433208051,1.1137514114275493
1.3334221137268913,1.334043716465034,0.6216027381426079
1.3334731817326404,1.3340518405784583,0.5786588458177676
1.3334114508669623,1.334189644489083,0.7781936221207875
1.3333117945044475,1.3342906439029913,0.9788493985437171
1.333347444783004,1.3343955148464532,1.048070063449092
1.3331808348393193,1.3346284045767234,1.4475697374042364
1.3333199553960813,1.334504865257974,1.1849098618926261
1.3332472894865268,1.334301345627341,1.0540561408140845
1.3334027659714482,1.334329530091753,0.9267641203046667
1.333590608572258,1.334132827460406,0.5422188881481209
1.3333833154969308,1.334329630706135,0.9463152092042192
1.3331342193184381,1.3342756016055497,1.1413822871115908
1.3332972103140421,1.3343978770454012,1.1006667313590133
1.3333455824258709,1.334167887144623,0.8223047187522161
1.3333420690758595,1.3344372026361817,1.0951335603221979
1.3332602520207726,1.3346398811159341,1.3796290951616608
1.3333578625075972,1.3343115813036421,0.9537187960449347
1.3332090832496415,1.3344136756777534,1.2045924281118958
1.333238842461065,1.3344713621316757,1.2325196706107469
1.3333979130974938,1.3342530892389564,0.8551761414625588
1.3332317670102454,1.3343781518296958,1.1463848194503226
1.3333871544938827,1.33433585181349,0.9486973196073356
1.333196386955868,1.3343528685530435,1.1564815971753952
1.3335098159217127,1.3341787313765625,0.6689154548498522
1.3332559063410931,1.3343382353681854,1.0823290270922892
1.3333109666761531,1.3344329329915825,1.1219663154294057
1.3333663946594425,1.3346235620548927,1.257167395450058
1.3332767983380833,1.3345251874985506,1.2483891604673418
1.3333476739294405,1.334763969824836,1.4162958953954257
1.3333908690057856,1.334179863820756,0.7889948149703723
1.3334293946565838,1.3345077974606776,1.078402804093749
1.333412483076931,1.3343700017344813,0.9575186575504688
1.3333161522869532,1.3347712939199772,1.4551416330238685
1.3333186701559292,1.3341716736762625,0.8530035203334252
1.333568244189136,1.3341653889648974,0.597144775761446
1.3334283222401586,1.3342134548042446,0.785132564086163
1.3332411509677013,1.3339085541884717,0.6674032207701526
1.3333433321497101,1.3342281823289974,0.8848501792872581
1.3332998190194558,1.3341815068010228,0.8816877815671327
1.333319799909941,1.334363412090629,1.0436121806877512
1.3332103838175626,1.3344016845284892,1.1913007109264508
1.333292141009895,1.3347085675011767,1.4164264912818219
1.3335144889106527,1.3345234181009706,1.0089291903179485
1.333391240963421,1.334217952602201,0.8267116387801532
1.3330842171925184,1.3341536503990639,1.0694332065456078
1.3334550056825833,1.3344317171676348,0.9767114850515776
1.3334422962856245,1.3340692866919295,0.6269904063049739
1.3332974048029027,1.3346996250865044,1.4022202836017472
1.3334050596877118,1.3345692213574778,1.1641616697659614
1.3332473934122517,1.3342394982029127,0.992104790660835
1.333286307761707,1.3339907064275154,0.7043986658085065
1.3334831879694005,1.3346041078081665,1.1209198387662196
1.3333061603293466,1.3343104253642832,1.004265034936564
1.333146360167138,1.3345808965957282,1.4345364285902409
1.3333270030110553,1.3340144478015747,0.6874447905194225
1.3333254744940422,1.3342134583287428,0.8879838347006296
1.3334531701902708,1.3343343820732774,0.8812118830064721
1.333334766975551,1.3343427294520864,1.0079624765353175
1.3332911751021894,1.3342433202390376,0.952145136848164
1.3334378389478567,1.334457903319803,1.0200643719464135
1.3333454123565835,1.334119809247457,0.7743968908734863
1.3332583310651769,1.3343048574363292,1.0465263711524093
1.3334488330893877,1.334357392459676,0.9085593702884369
1.3333526995097853,1.3344362211001453,1.0835215903601163
1.3333336259300013,1.3344756563089515,1.1420303789500543
1.3333511241724745,1.3341084049149659,0.7572807424913663
1.3332262664961918,1.3340265104991864,0.8002440029946508
1.3332805679557156,1.3345888686977132,1.3083007419977024
1.3333336915935168,1.3343997961357295,1.066104542212603
1.333313866963831,1.3341836360260222,0.8697690621912465
1.3334605761716152,1.334643563728438,1.1829875568228734
1.3333550739186062,1.3343564682601923,1.0013943415859528
1.333418823725597,1.3345691927701464,1.15036904454925
1.333334272868791,1.3343468370296157,1.0125641608245761
1.3334389621817082,1.33474548291831,1.3065207366019322
1.3333730861089907,1.3346844015018222,1.3113153928314167
1.3333346753818722,1.3342835405036377,0.9488651217654239
1.3333320050244375,1.3345276475235244,1.1956424990869297
1.3332378894707044,1.3344624085232506,1.224519052546081
1.3333840249053472,1.33460705964484,1.2230347394928018
1.3333293128598798,1.3341403486412176,0.8110357813377247
1.3332831341373153,1.3344705436253332,1.1874094880179191
1.3334439795104145,1.3345450182307035,1.1010387202889407
1.333208311730744,1.333981585436049,0.7732737053049683
1.3332910837437901,1.3340966816308004,0.805597887010308
1.3334361052082115,1.3339254868977815,0.4893816895699551
1.3333648856274256,1.3342794519664445,0.9145663390190039
1.3333285474405683,1.3344768417844928,1.1482943439244842
1.3333584336876485,1.3346338047437527,1.2753710561041627
1.3333512747504384,1.3343481522894176,0.9968775389793292
1.333181667078705,1.3346590564424479,1.4773893637430482
1.3332984071447986,1.3340573130416906,0.75890589689197
1.3334949854987848,1.3339926568454625,0.4976713466776547
1.3332674009198557,1.3343222237935544,1.0548228736985268
1.333301503231923,1.3344101464231215,1.1086431911984382
1.3332791712570025,1.334326794383715,1.0476231267123763
1.3333246318110015,1.3339198449133256,0.5952131023240762
1.3332750210502011,1.3343155093254309,1.0404882752299258
1.3333820074835494,1.3340724394332326,0.6904319496832918
1.3333530646745626,1.3344672678430995,1.1142031685369507
1.3334106880948442,1.3344066529825531,0.9959648877087974
1.3332282392167145,1.3341453573760682,0.917118159353591
1.3332992992850452,1.3342305599498663,0.9312606648211308
1.3333107610701722,1.3341214906289558,0.8107295587835832
1.3333788980243422,1.3343207975138789,0.9418994895366951
1.3332540112136126,1.3345243617974338,1.2703505838210205
1.3334248987137594,1.3341361881240665,0.7112894103071272
1.3334519748923852,1.3344341426364372,0.9821677440519045
1.33323444609857,1.3342272818096592,0.9928357110892544
1.333284246043844,1.3341747587668813,0.8905127230369914
1.3332801401825043,1.3343119272613428,1.0317870788384027
1.3335965719538012,1.3341262848688498,0.5297129150485312
1.3332903433228127,1.3342226034722642,0.9322601494513252
1.333501095877549,1.3340937577548158,0.5926618772667083
1.3332066701338228,1.334726278359917,1.5196082260941475
1.3332343682367171,1.334340386043728,1.1060178070108777
1.3332646728801487,1.3341933882317352,0.9287153515863775
1.3332487644021889,1.3343761293154803,1.1273649132915398
1.3333065434599176,1.3343108677233952,1.0043242634777934
1.3332624555130614,1.334289139413427,1.0266839003657016
1.3332513991740602,1.3344561666733423,1.204767499282158
1.333449180532981,1.334484834875343,1.0356543423622642
1.3334557126955848,1.3342272331038116,0.7715204082268021
1.3334282629831709,1.3342181696852047,0.7899067020337583
1.3333857332288919,1.3342783229939033,0.8925897650113702
1.3333426076399113,1.3338729491003865,0.5303414604751168
1.3332836302642668,1.3340302951208938,0.746664856627012
1.333238017582858,1.3346067081868225,1.3686906039643967
1.3333696329036768,1.3346623268760338,1.2926939723569364
1.3332159702940787,1.3342835261254224,1.0675558313436508
1.333233941240416,1.3344486447259447,1.2147034855286747
1.333448624658954,1.3343955833642422,0.9469587052882039
1.3335233982375057,1.3349491094950245,1.4257112575190325
1.33337266284715,1.3345572483156205,1.1845854684704762
1.333443979048563,1.3343077498150375,0.8637707664744244
1.333308748501589,1.3341422252452135,0.8334767436245158
1.3331995659147249,1.3340120440692822,0.81247815455737
1.3333945504951952,1.334374026060507,0.9794755653117421
1.3333902622656606,1.3341820631842767,0.7918009186162365
1.3333405001887215,1.334048882591414,0.7083824026926151
1.3333090957875229,1.334204018756485,0.8949229689621298
1.3334295543911916,1.3341170237326105,0.6874693414190878
1.3332347600299908,1.3346707616603481,1.4360016303573888
1.3332559552754444,1.3345096612847236,1.253706009279082
1.3332325226826574,1.3343317388050702,1.0992161224127928
1.333341830629597,1.3346293221611116,1.2874915315144495
1.3332245440321224,1.334348806994863,1.1242629627405576
1.333264909115282,1.3341610764930678,0.8961673777859313
1.3332627577771108,1.3346379581487875,1.3752003716766197
1.3333072725001,1.3344411153420705,1.133842841970403
1.3331845958886932,1.3341258841024684,0.9412882137751802
1.3333420538325371,1.334295265597717,0.953211765179761
1.3334580636984,1.3341582096826567,0.7001459842567642
1.3333468824705652,1.3340567733871407,0.7098909165754862
1.3334874654478135,1.33451856884284,1.031103395026427
1.3334667331519212,1.3347152166614276,1.2484835095065048
1.3334111068380583,1.3340536198185697,0.6425129805113731
1.3333408019175972,1.3344459271806717,1.105125263074564
1.333335583372158,1.3342032048195094,0.867621447351175
1.3334097133105698,1.3342359082565807,0.8261949460109483
1.3332941662723832,1.3342148545484858,0.9206882761026697
1.3331450812581866,1.3341605351793975,1.0154539212108782
1.3333825337387437,1.3343430376589227,0.9605039201788247
1.3332202264703399,1.3341671433100513,0.9469168397114011
1.3332371192105144,1.3343874246984895,1.150305487975097
1.333333355728133,1.3343232857114438,0.9899299833107131
1.3333238208455782,1.3342855437239602,0.9617228783821243
1.333192125772702,1.3341518206009253,0.9596948282232803
1.333349882489747,1.33421797906722,0.8680965774730406
1.3334299472994195,1.3344844115784988,1.0544642790792653
1.3332204991763068,1.3344335167708583,1.2130175945515926
1.3334605816664185,1.334137822284374,0.6772406179555656
1.3331773162508205,1.3343531997944194,1.1758835435989787
1.3335450657477705,1.334483610758008,0.9385450102374254
1.333292207290285,1.3339994522771093,0.7072449868241723
1.3333478950330162,1.3344420053718096,1.0941103387932753
1.333144129976085,1.3342008085815444,1.0566786054594013
1.3333271197266865,1.3344474530670523,1.120333340365742
1.3333561815511052,1.3341806815020252,0.8244999509198491
1.3333247171229237,1.3339723569132007,0.6476397902770672
1.3332770252256283,1.334007824845757,0.7307996201287841
