t_ext,tau,x_m,v_m_s
0.5902951475737869,0.29514757378689344,170.91392119271242,579.079539769885
0.5912956478239119,0.29564782391195593,171.49378140796256,580.0610305152576
0.592296148074037,0.2961480740370185,172.07462360494904,581.0425212606302
0.5932966483241621,0.29664832416208103,172.65644778367172,582.024012006003
0.5942971485742871,0.29714857428714353,173.23925394413058,583.0055027513756
0.5952976488244122,0.2976488244122061,173.82304208632578,583.9869934967484
0.5962981490745373,0.29814907453726863,174.4078122102572,584.968484242121
0.5972986493246623,0.29864932466233113,174.9935643159248,585.9499749874936
0.5982991495747874,0.2991495747873937,175.58029840332873,586.9314657328664
0.5992996498249125,0.29964982491245623,176.16801447246885,587.9129564782392
0.6003001500750375,0.3001500750375187,176.75671252334516,588.8944472236118
0.6013006503251626,0.3006503251625813,177.3463925559578,589.8759379689844
0.6023011505752875,0.3011505752876438,177.93705457030663,590.8574287143571
0.6033016508254126,0.3016508254127063,178.5286985663917,591.8389194597298
0.6043021510755378,0.3021510755377689,179.12132454421308,592.8204102051026
0.6053026513256627,0.30265132566283137,179.7149325037706,593.8019009504751
0.6063031515757878,0.3031515757878939,180.30952244506443,594.7833916958479
0.607303651825913,0.3036518259129565,180.9050943680945,595.7648824412206
0.6083041520760379,0.30415207603801897,181.50164827286073,596.7463731865932
0.609304652326163,0.3046523261630815,182.0991841593633,597.727863931966
0.6103051525762881,0.3051525762881441,182.69770202760208,598.7093546773386
0.6113056528264131,0.30565282641320657,183.29720187757707,599.6908454227113
0.6123061530765382,0.3061530765382691,183.89768370928834,600.672336168084
0.6133066533266633,0.30665332666333167,184.49914752273585,601.6538269134568
0.6143071535767883,0.30715357678839417,185.10159331791954,602.6353176588293
0.6153076538269134,0.3076538269134567,185.70502109483954,603.6168084042021
0.6163081540770384,0.3081540770385192,186.30943085349574,604.5982991495747
0.6173086543271635,0.30865432716358177,186.9148225938882,605.5797898949475
0.6183091545772886,0.3091545772886443,187.52119631601695,606.5612806403202
0.6193096548274136,0.3096548274137068,188.12855201988185,607.5427713856927
0.6203101550775387,0.31015507753876936,188.73688970548304,608.5242621310655
0.6213106553276638,0.3106553276638319,189.34620937282048,609.5057528764382
0.6223111555777888,0.3111555777888944,189.9565110218941,610.4872436218109
0.6233116558279139,0.31165582791395696,190.56779465270404,611.4687343671835
0.624312156078039,0.3121560780390195,191.18006026525018,612.4502251125563
0.625312656328164,0.312656328164082,191.79330785953255,613.4317158579289
0.6263131565782891,0.31315657828914456,192.40753743555118,614.4132066033017
0.6273136568284141,0.31365682841420706,193.02274899330598,615.3946973486743
0.6283141570785392,0.3141570785392696,193.63894253279713,616.3761880940469
0.6293146573286643,0.31465732866433216,194.2561180540245,617.3576788394197
0.6303151575787893,0.31515757878939465,194.87427555698804,618.3391695847923
0.6313156578289144,0.3156578289144572,195.4934150416879,619.3206603301651
0.6323161580790395,0.31615807903951976,196.11353650812399,620.3021510755377
0.6333166583291645,0.31665832916458225,196.73463995629626,621.2836418209104
0.6343171585792896,0.3171585792896448,197.35672538620483,622.2651325662831
0.6353176588294147,0.31765882941470736,197.97979279784965,623.2466233116559
0.6363181590795397,0.31815907953976985,198.60384219123065,624.2281140570284
0.6373186593296648,0.3186593296648324,199.22887356634794,625.2096048024011
0.6383191595797898,0.3191595797898949,199.8548869232014,626.1910955477738
0.6393196598299149,0.31965982991495745,200.48188226179118,627.1725862931465
0.64032016008004,0.32016008004002,201.1098595821172,628.1540770385193
0.641320660330165,0.3206603301650825,201.73881888417938,629.1355677838918
0.6423211605802901,0.32116058029014505,202.3687601679779,630.1170585292646
0.6433216608304152,0.3216608304152076,202.99968343351264,631.0985492746373
0.6443221610805402,0.3221610805402701,203.63158868078358,632.08004002001
0.6453226613306653,0.32266133066533265,204.26447590979078,633.0615307653826
0.6463231615807904,0.3231615807903952,204.89834512053426,634.0430215107554
0.6473236618309154,0.3236618309154577,205.5331963130139,635.024512256128
0.6483241620810405,0.32416208104052024,206.16902948722984,636.0060030015007
0.6493246623311655,0.32466233116558274,206.80584464318196,636.9874937468734
0.6503251625812906,0.3251625812906453,207.4436417808704,637.968984492246
0.6513256628314157,0.32566283141570784,208.08242090029506,638.9504752376188
0.6523261630815407,0.32616308154077034,208.7221820014559,639.9319659829914
0.6533266633316658,0.3266633316658329,209.36292508435304,640.9134567283642
0.6543271635817909,0.32716358179089544,210.00465014898646,641.8949474737368
0.6553276638319159,0.32766383191595794,210.647357195356,642.8764382191094
0.656328164082041,0.3281640820410205,211.29104622346188,643.8579289644822
0.6573286643321661,0.32866433216608304,211.935717233304,644.839419709855
0.6583291645822911,0.32916458229114554,212.58137022488228,645.8209104552276
0.6593296648324162,0.3296648324162081,213.22800519819688,646.8024012006002
