time_s,alpha,phase,conscious,pci_proxy,entropy_proxy
126.10000000000001,1.4336947339611135,induction,False,0.14494686123227424,0.9037895036969877
126.2,1.6552372945531095,induction,False,0.1431478480539949,0.9643416030798821
126.30000000000001,1.5326269075357213,induction,False,0.14058156565588856,0.934468717732113
126.4,1.2322132094198266,induction,False,0.1403529474707617,0.8231510332631791
126.5,1.265643462262054,induction,False,0.1381629241334949,0.838216142644461
126.60000000000001,1.3873393195988646,induction,False,0.1404716486247713,0.8873940672071253
126.7,1.2830132923419328,induction,False,0.14026833306530131,0.8457790183124936
126.80000000000001,1.3539289156394612,induction,False,0.14048349058360704,0.8747776461859593
126.9,1.3393096084585987,induction,False,0.14006646056686095,0.8690464619574609
127.0,1.5806486315174983,induction,False,0.1407447828333517,0.947243328925556
127.10000000000001,1.4077550473761264,induction,False,0.13950099514262057,0.8947737748274638
127.2,1.7030187281556748,induction,False,0.1385807577628534,0.9735406372521181
127.30000000000001,1.3583939026288103,induction,False,0.13675128365283415,0.8765024847448335
127.4,1.3315469727706342,induction,False,0.13706552259413476,0.865951165116369
127.5,1.642857778166173,induction,False,0.13712658086932955,0.9617348300150793
127.60000000000001,1.2333505149919226,induction,False,0.13628761621959457,0.8236745701410549
127.7,1.4227421180847941,induction,False,0.13836728508437915,0.900032001330031
127.80000000000001,1.5160687437567493,induction,False,0.13835901864908007,0.9297431617692488
127.9,0.924490041414973,induction,False,0.13643412556792717,0.6529834986953301
128.0,1.1985969896568105,induction,False,0.1365139879052497,0.8073259645038622
128.1,1.0426547416213208,induction,False,0.1350530513177333,0.7250470168779579
128.20000000000002,1.223516205757607,induction,False,0.134668587902038,0.8191218751836812
128.3,1.461257511662459,induction,False,0.13692969376614172,0.9129269593779624
128.4,1.3641255724433914,induction,False,0.13600097925111196,0.8786991137138666
128.5,1.253486102396212,induction,False,0.13751961130039803,0.8328151002053203
128.6,1.6307278624087824,induction,False,0.1356623080252479,0.9590914265196439
128.70000000000002,1.5036333301633866,induction,False,0.13514020696483978,0.9260860387225931
128.8,1.1100034142150685,induction,False,0.13372514721865542,0.7623718231873495
128.9,1.4782468534980886,induction,False,0.1345719435707135,0.9183320962346065
129.0,1.2611828811583503,induction,False,0.13238404005338458,0.8362447794719571
129.1,1.3223180211429193,induction,False,0.1319039964437198,0.8622241406597053
129.20000000000002,1.5833342868369615,induction,False,0.13191991830658048,0.947916905042301
129.3,1.5022582468739643,induction,False,0.1322439821575189,0.9256759441585062
129.4,1.4785654481379755,induction,False,0.13353087403515065,0.9184318024373349
129.5,1.446276481750131,induction,False,0.13294340901401555,0.9080170796010961
129.6,1.3925154086372604,induction,False,0.13326107704078524,0.8892887413770536
129.70000000000002,1.772957542879558,induction,False,0.134503521935009,0.9845355167994136
129.8,1.4474616114568872,induction,False,0.13459872572638196,0.908410398755854
129.9,1.116539520678952,induction,False,0.1311846162304202,0.7658492744433472
130.0,1.5685656340901621,induction,False,0.13171144455409453,0.9441593163735928
130.1,1.106236398055177,induction,False,0.13083691894747107,0.7603559871515848
130.20000000000002,1.3627332277157247,induction,False,0.12977804307169535,0.8781673182827144
130.3,1.197520172686144,induction,False,0.13188666056283616,0.8068078380262971
130.4,0.8839529776894849,induction,False,0.1315392112562769,0.6263317131975497
130.5,1.5501824308366008,induction,False,0.13325445393467766,0.9392992463415791
130.6,1.2298959190699645,induction,False,0.13275358763686612,0.8220819113604716
130.70000000000002,1.1607908131056366,induction,False,0.13300875171867257,0.7887183821896304
130.8,1.124843160852389,induction,False,0.13461956463694433,0.7702301520679488
130.9,1.3095957708006154,induction,False,0.1373515259840571,0.8570026000910811
131.0,1.2580403656453323,induction,False,0.13662402003169338,0.8348487702964863
131.1,1.5455468961183831,induction,False,0.140112615991844,0.9380417129117093
131.20000000000002,1.1398327654112101,induction,False,0.14032227181213536,0.7780336985619621
131.3,1.4656971165122386,induction,False,0.13950015628458812,0.9143561286089991
131.4,1.324393559332496,induction,False,0.13722541389684556,0.8630667811985759
131.5,1.4860005925336528,induction,False,0.13933343225428044,0.9207413827372732
131.6,1.5541228341881062,induction,False,0.140073581782354,0.9403580659022659
131.70000000000002,1.5895202250716016,induction,False,0.1391670445618849,0.9494519063124194
131.8,1.4298853077011155,induction,False,0.1380631968487785,0.9024907712874845
131.9,1.5442633570152153,induction,False,0.13810265817720793,0.9376912336722877
132.0,1.3428421284414505,induction,False,0.13941957569880484,0.8704430595545911
132.1,1.027343085109428,induction,False,0.1385088496702011,0.7161815577746664
132.20000000000002,1.505514522245543,induction,False,0.13918271100491017,0.9266452336869839
132.3,1.7447969097135376,induction,False,0.13886874346990088,0.980461414812472
132.4,1.3015829410234598,induction,False,0.13877221385363414,0.853664083519168
132.5,1.4939085724464136,induction,False,0.13872101999431186,0.9231614400870319
132.6,1.3995569366050769,induction,False,0.1403800378930328,0.8918404382862761
132.70000000000002,1.3847360652900742,induction,False,0.14051092669161577,0.886435087193578
132.8,1.7499903740080327,induction,False,0.14207980282695246,0.981248556073407
132.9,1.320504610743527,induction,False,0.1415768957565203,0.8614858047937582
133.0,1.5699284945765632,induction,False,0.14335246856219416,0.9445115500668456
133.1,1.596321158563744,induction,False,0.14463505091577603,0.9511130178930046
133.20000000000002,1.5578837334209739,induction,False,0.1465520328605622,0.9413599620478671
133.3,1.1931423142634836,induction,False,0.1497260325112841,0.8046942024903739
133.4,1.5655161151256354,induction,False,0.14941392207221324,0.943367126135344
133.5,1.4062069885049095,induction,False,0.1511928790652323,0.8942229578498774
133.6,1.1928938247970062,induction,False,0.15294067432333477,0.8045738865847583
133.70000000000002,1.265740899015791,induction,False,0.15196861277379722,0.8382590717865583
133.8,1.4216404979814532,induction,False,0.15273281741843667,0.8996500859274575
133.9,1.0737876242363211,induction,False,0.15278347712549484,0.7426391904946605
134.0,1.1208958270917904,induction,False,0.15210527101384402,0.7681527559526118
134.1,1.60772579890916,induction,False,0.15264523693185808,0.9538362853475629
134.20000000000002,1.671329520048868,induction,False,0.15257844641198956,0.9675927146826078
134.3,1.4216085065862505,induction,False,0.15337600867556067,0.8996389841039838
134.4,1.1453723717990936,induction,False,0.15296843119984632,0.780883485134708
134.5,1.2307651454368607,induction,False,0.15156371889372136,0.8224833215575678
134.6,1.4640028622420818,induction,False,0.15167856683641953,0.9138121204945958
134.70000000000002,1.650436051479071,induction,False,0.15143315604907767,0.9633415137683372
134.8,1.2111123069607665,induction,False,0.15117814658088444,0.8132968623313709
134.9,1.3364402760632519,induction,False,0.15144231172562275,0.867906547830696
135.0,1.6989628052753414,induction,False,0.15350802773071034,0.9728129822176924
135.1,1.5012498442590654,induction,False,0.1510927253000274,0.925374484644518
135.20000000000002,1.36235753678736,induction,False,0.1528748648580759,0.8780236267324351
135.3,1.274677978593305,induction,False,0.15315309321322187,0.8421723895787517
135.4,1.4580559562817088,induction,False,0.15374865005916,0.9118889960434801
135.5,1.4339062184423548,induction,False,0.15636391981825354,0.9038613491445295
135.6,1.603812064630218,induction,False,0.1549485051533445,0.9529105359602289
135.70000000000002,1.53777061349557,induction,False,0.15539432023697436,0.9359031982755215
135.8,1.9799906721151266,induction,True,0.15495493119976259,0.9998798880392787
135.9,1.4119864128489956,induction,False,0.15727691237984065,0.8962720063977424
136.0,1.770404868484118,induction,False,0.15687110978181137,0.9841858226752614
136.1,1.4197882817234653,induction,False,0.15685904877474227,0.8990063085923773
136.20000000000002,1.477883123089962,induction,False,0.15716366721795108,0.9182181900537125
136.3,0.8558859787832422,induction,False,0.15609584377053856,0.6073009319365661
136.4,1.497358293112053,induction,False,0.15462679123727377,0.9242053943490314
136.5,1.4242790388831919,induction,False,0.15491085238313296,0.9005636124792216
136.6,1.2017131498107942,induction,False,0.15358984024164518,0.808821431444499
136.70000000000002,1.0316077677292257,induction,False,0.15159483818367395,0.7186649453432881
136.8,1.3891227267164752,induction,False,0.15083739080367733,0.8880486870957057
136.9,1.5515035773163466,induction,False,0.1501888888356522,0.9396552876519897
137.0,1.5670248258130477,induction,False,0.14965620355153517,0.9437597495613335
137.1,1.226011589794703,induction,False,0.14880539322501485,0.8202825822603631
137.20000000000002,1.7027537364169498,induction,False,0.15049829639187992,0.9734933976357748
137.3,1.34689154865978,induction,False,0.14828568971294573,0.8720348052363938
137.4,1.1992848996617016,induction,False,0.1471747915983495,0.8076565984270686
137.5,1.7635008053865358,induction,False,0.14562624653710665,0.9832204392841548
137.6,1.2615287450919797,induction,False,0.14466983847495296,0.8363980617023721
137.70000000000002,1.7169404902080831,induction,False,0.14481381108414149,0.975963194174908
137.8,1.3741589712135627,induction,False,0.14454827343307058,0.8824969020062601
137.9,1.2414850102441939,induction,False,0.1443649824999537,0.8273965030947248
138.0,1.3377243757283093,induction,False,0.14380140550748038,0.8684172992486627
138.1,1.3436761615170254,induction,False,0.1446386203721493,0.8707717057116923
138.20000000000002,1.8613807256381776,induction,True,0.14243294547232394,0.9942354090326205
138.3,1.4099925546047225,induction,False,0.14230627375570445,0.8955673643134416
138.4,1.5041293148438801,induction,False,0.14361239887835447,0.9262336790808401
138.5,1.6820481891077308,induction,False,0.1429712315862092,0.969671993785098
138.6,1.4213656133637649,induction,False,0.14459105199053626,0.8995546739806324
138.70000000000002,1.656377832725911,induction,False,0.14457734961478794,0.9645771418473574
138.8,1.2334253143566456,induction,False,0.14744914594164915,0.8237089753992377
138.9,1.3889159436434517,induction,False,0.1453578860830383,0.887972882820048
139.0,1.3965443992685187,induction,False,0.14472508585094054,0.8907524013837421
139.1,1.3500551540109997,induction,False,0.1460220153023322,0.8732715091517005
139.20000000000002,1.7483441010393759,induction,False,0.14415004171632584,0.981000792555496
139.3,1.4899577409141027,induction,False,0.14132300096352013,0.9219570681839663
139.4,1.1828470620780926,induction,False,0.14110230279970565,0.7996783228136786
139.5,1.3275430982832017,induction,False,0.14245245658199465,0.8643405146000334
139.6,1.2904563398010507,induction,False,0.14072858999378277,0.8489643382814434
139.70000000000002,1.5006488665275197,induction,False,0.1429266511035032,0.9251945336499248
139.8,1.4922324437478458,induction,False,0.14242639253052988,0.9226516326453147
