Layer_0,Layer_1,Layer_2,Layer_3
-0.18908127701969485,-0.18858830401989043,0.9206375119257428,-0.8532031555439893
0.6496141488930327,-0.9895998416618471,-0.046542627249773316,0.29019051493856074
-0.17813198553071297,0.09782015561576735,-1.081781810093589,-0.3125477362556173
0.3687577842335433,0.26124475631341515,0.99368027011855,0.11390965603260439
-0.4668088400049385,0.11829203339703376,0.0070316396141324455,0.8492815723299967
-0.10271877893381501,-0.5827968976630205,0.4706805736028783,0.09222807148049518
-0.4750110274552906,0.6285377849028129,-1.6172649697119716,0.19835297225354143
-0.16951653795028124,-0.8561512924106087,1.0782118908224334,0.09090382692063415
0.42015406872869776,-0.5177382554426138,0.13507596763986485,1.4072535679989158
-0.8636602115961743,0.3998010856342222,-0.3474998852465105,-0.2659778800514909
0.21721182177292866,-0.4093346820903809,0.5592462773128347,-0.38005744702486943
0.11886780116613894,0.4002197924114158,-0.007276686659485221,0.2843501224335291
-0.2970749778483972,0.5388264831007707,-0.04123793013237109,0.06784230847966008
-0.7230289271942273,-0.10866317415311962,0.6507396908902097,-0.3794795474083774
0.03606475385693476,-0.2614282795667545,-0.4803794568434614,0.674926045303995
-0.2647463545319012,-0.10435930195768728,-0.4873782575193912,0.38977844622923424
0.11633810567735198,-0.15397329655397374,0.4904200602357683,-0.9979788347656555
0.01092607276172144,0.1352037640009636,0.37954753776231975,-0.22077932638099573
0.8008894456604577,0.11519731884272305,-0.25854511625722176,0.024103998784970354
-0.11967781373651214,0.9468925157537007,-0.2861500485606142,-0.39937936143397
-0.5117487463109325,0.193798371356857,0.3400264597987544,0.7989279033805354
0.08963781747815808,-0.3361156209675612,0.5019786431825453,0.7388731318665475
0.10999834198588258,-0.3418165202358093,-0.7352733250824914,0.8235462262869138
0.6795937876202183,0.11083446842147257,-0.060915244647090194,-0.6468741743144442
0.41755562295728926,0.4617067588862808,0.45100753321217807,-0.1857973746463702
0.17843552957475467,0.3888797259767017,0.27907200607384647,-0.41014743363417466
0.7316514456097809,1.2281675242725294,0.777247656616155,0.5862205182756012
-0.5943815271614254,0.2502696226562289,0.7075621822458743,0.7896006620357011
-0.31987576637487386,-0.204922559450318,0.068260935362403,1.1382922099112538
-0.46328797070276245,0.3103179971597374,-0.6320689071811508,-0.05763220192440154
-0.19490490157788398,-0.2753006224422423,0.7258112718219188,-0.5133378081270039
-0.6883430737781544,1.0324891284815638,-0.5759706591990048,0.593090654555661
0.31757547340720216,-0.6708597975104464,0.8976282987946242,0.042769326314244405
-0.11111134854938669,0.38434744254506503,-0.5052598918202799,-0.10676800189250257
-0.7354031472513289,-0.47718081643106164,-0.2573483217742858,0.014346142594991451
-0.5077895406037708,-0.6905445706475768,-0.6385781434134035,-0.1903916063284153
0.15675692372509764,-0.2309857232243106,0.20805492006706328,-0.9763233343662305
0.41906328394719056,0.5328818777614331,-0.060861234939777145,-0.896664432280089
0.9983654458458933,0.45289171577482046,-0.13155785625041777,-0.1108397203970207
1.4569312330036648,1.3284132367594932,0.46968834471672016,0.6317659922617426
0.2072047166379982,0.9723692078062294,0.8568322499343727,1.1661241746724016
-0.49476906001593207,-0.021040963272903945,2.4076816465864512,0.777470680289109
-1.0660231403656546,1.0056542116285407,0.12783324638010346,2.6663799845316394
0.1338557311719179,-0.5490973735349428,0.5136455246067962,0.06801273098769997
-0.406470547655163,-0.2660417611689313,0.32564579741909216,0.8362036430461479
-0.20767863008984266,-0.6316612644826485,-1.1067473164646746,0.0023366137401508724
-0.30604839952990404,-0.61671499832856,-0.39500280694730516,-1.0320225411673465
-0.07039544320819263,0.25405079825746113,0.5655137485105444,-0.6152565233034317
0.5329901153938218,-0.23146545669235574,0.11973591660034574,-0.6344048496047752
0.07852428372267231,0.436774318603918,-1.0286763420086884,0.7273612715936979
-0.07931741851934415,0.023212661386736257,0.10778304081744375,-1.04088965897509
-0.5178268764129058,0.3102240110069264,0.7435078834502338,-0.3252712613053876
-0.8373414723521785,-0.7858508599310441,0.40519160586523406,-0.06953032239117418
-0.24315395453666544,-1.1239251737180327,-0.9695236567079897,0.1814544058375223
-0.026891275409160247,-0.05805911458486866,-1.1293690251921347,0.20307959558427857
0.8839649567899415,0.28165574956353634,-0.32049151578431473,0.2563311077768645
0.06513726073644292,0.7850416263017793,0.37775796672147355,-1.054777498950062
0.4913697555115288,-0.35913078203315374,1.2186272048805722,0.08720657871689028
-0.24964779926957603,0.682701249903767,0.27481995897637784,0.3358601583695512
-0.5924718832085123,-0.5466839230365204,0.7058969659872011,0.6865428418892243
-0.48255838111618593,-0.6754996406391502,-1.0485011261543058,0.6374246498380041
-0.3626130322678766,-0.8097676291423312,-1.1368160054441256,-1.0522354519979316
1.0642348662175822,0.3967500517385018,-0.30021132979275017,-0.7594846635153785
-0.41069333961219306,1.061675176865982,-0.3950105127494959,-0.4488572415587794
0.4192446018681725,0.015011350110901545,0.6303891132718852,0.5306156882628013
-0.4514635890435132,0.9170769318789458,0.16258316817071958,0.7147521367983387
0.46578650643712205,1.0903001117889024,0.07315685463391763,0.44871992817772266
0.19247548305293158,-0.5285624974490923,0.2510789110727999,-1.2822489407727065
-0.0783189488290452,-0.23445545230150197,-0.4170542804982739,0.1423608983365545
-0.020381263067717013,-0.36291080626759353,0.08770632715097554,0.7496674831807253
-0.3273938477146952,-0.4396766953387483,0.2767218208195629,0.7244589640240251
0.22303610074104027,-0.767967317202143,-0.0042469693518478735,-0.7298395183864576
-0.22749174017039,0.006298738491045369,-0.5007488245454027,-0.15968579488809057
-0.6128028818836241,-0.7675460757639755,-0.3686882598347929,-0.9512839101411426
-0.6389687871598096,-0.2614408335498303,-1.0727357509570425,0.5974689982970801
0.08629395886105974,-0.4214289902975594,-0.438447127649455,-0.6287758845319755
0.7895456282052175,0.30092010358456944,-0.090032500718008,-0.6908107692203365
0.07999580678671912,0.8065461655627785,0.37895592582287,-0.045943778732211095
-0.05931916305494128,0.3575004914640416,-0.4853686769686163,-1.038413616458233
0.14291306980127144,-0.22822788255040005,-0.14258817010892239,-0.8822387256063197
0.6530008708534124,1.1606108501777237,0.4424942580177979,-0.08158985616309089
0.10969125068192817,0.5743161678384375,0.8520351190264762,0.7325836648391197
-0.20546361541686858,-0.8544585008350478,-0.30648313906458674,-0.37423247698013706
0.5531443550299444,-0.6450124036749167,0.5797896402145423,-0.40511585119642535
0.21437821923080674,-0.4830504459929468,-0.465979548729824,0.9106956174095905
0.767877995997996,0.15873206803721837,-0.14596833253835872,-1.0519123462975128
0.09161721861095307,0.4766119851719304,0.3108748256486201,0.012413584615235437
-0.6122345158602501,-0.17008079592206177,0.1498306565402582,0.2505996295070358
-0.6840795996228325,0.576898895098082,-0.48284339805614035,0.9620716197564819
0.8254639661156248,-0.20436428269752732,1.4646667191016276,-0.45305847519511705
0.8618328603916485,0.9408739570041045,0.35854793692060616,0.9394664041836042
-0.08975960664130032,0.13774625830310228,1.0695803704572113,0.6784634324267685
-0.19159366056799387,-0.5624041703144164,0.3845669766712769,0.08553192529537557
0.7307221461211011,-0.11571281284911833,-0.8953416144009336,0.1587552803944645
-0.553522841021744,0.5980090721108837,0.557766126875754,-0.8546016355009087
-0.4473635094779132,-1.3156217722724493,-0.0029599785282560798,0.32098038246047766
0.3216633973445222,-0.40330796805930624,-0.7792918415153915,0.4221312395116398
-0.1973025614297948,0.23220041957791793,-1.1020105303737988,-0.26842354651968753
-0.002560933360035648,-0.24568637588642084,-0.8578891316192172,-1.1457485255259972
-0.08172144926225629,-0.40848785952536315,-0.012834861793937224,-0.5321727904698458
0.16878727439946678,-0.3269726054441494,-0.6904911352652082,0.736236403794506
0.7037409306568584,0.02972149529322872,-1.2234646094595412,-0.8990266440842983
0.04529245345087277,0.5380186632648247,0.2911097981787979,-0.7838418364231724
0.32196939663842894,0.3341005086908949,1.436653449810772,0.10719652025584424
-1.0250860505155113,0.7658066801223359,0.9286504853736572,0.9741549069491519
-0.024359200965058975,-0.8647340971244828,0.40740573345279885,-0.1652734713631403
-0.42161513514643556,-0.24512953873322021,-0.6008912146386651,0.9905654405730613
-0.609406530211814,-0.07630275783535173,0.27226245127870247,-0.8077998006911572
-0.4390761834643754,-0.12116211294284268,0.5076520794327072,0.7036197009718581
-0.16706172035040603,-0.5244535450545056,-0.25658133847283926,0.04466815157913945
0.45795127117800655,0.2782535342378019,-0.35002862367586673,-0.49235926287886755
-0.663196358869782,0.8103585604025911,0.34508487734872956,0.3615415886596267
0.015315746297208723,0.18160578162048918,0.8441891524212297,0.7385017158830728
-0.24208471666678924,0.8998814757679573,0.060585826128708956,0.6952653561768523
-0.16383654718098042,-0.6026673709964719,0.569874410503198,0.42298535319325614
0.5013789126523021,-0.1077364783604307,0.26804900517966374,0.25463569722403856
0.26905771850196303,0.3566040871659415,0.5293448163691417,0.18345048976631964
0.6686990537213718,0.1393036186851203,0.4883281477342032,0.03972917522648961
-0.07725283962495023,0.14345787779989216,0.9570670680910485,0.793862178064072
-0.3479713058353515,-0.7968579893530009,-0.09280236665328401,0.3232402820800577
-0.11192940844024976,-0.19724019107024415,0.2536861317675897,0.6776165158116276
0.1212483956356108,-0.4625284156821311,0.13318958801860434,0.0196632080774006
0.08828667922685551,0.12787061731874005,1.311743170129803,0.1034869936211902
-0.5421940361166833,-0.33522109539062783,-0.5067315312681209,1.297584229418029
0.04524489081393711,-0.929364998203849,-0.5793273928821102,-0.3427798612928936
0.11411416506945257,0.14882060375820483,-0.4411565846424204,-0.5544833321601322
1.2587370187669602,0.15534067895186476,0.3027914491202393,-0.32382133315392997
0.9384223056408351,1.1707568987973387,1.0838079673538146,0.6588631911629594
-0.42662167527941003,1.7498274971573973,0.48534248750837006,0.4272394660793174
-0.14369168077458805,-0.15999040709016357,1.67733850735712,0.27662123761922663
-0.7317210009185016,0.14195670698985316,0.46923821737788335,1.1792803188187218
-0.29535350698174323,-1.0509853650766137,0.451693611003221,0.7607593499283465
0.15780250179517025,-0.8502011751554075,-1.2161879265157896,0.2662628407665364
0.6029268104441168,0.901876474643286,0.10873858001831382,0.05281799868580839
-0.36454191887180426,-0.03969112265577013,1.245975997908007,-0.0021522828447278763
-0.32707322003389827,-0.7771513789445841,0.27200847403614964,0.7533413793329649
-1.0736445148693274,-0.24850071463200524,-0.44183212165673175,0.10488987101643887
-0.08133296027245383,-0.7966473670972234,-0.06089649522021802,-0.9676031994887173
-0.5312072059297815,-0.5081863254123635,-0.5970210530877451,-0.5609909700334951
-0.2647197136830369,-0.5243316535073971,-0.03533786066233352,-0.6832481820309682
-0.4384303890837941,0.42938405924692635,-0.35146473098268916,0.5431784219614314
-0.047131277126278494,-0.7098980767745546,-0.12369364620347223,-0.2625883413688874
-0.8788641956783156,-0.7298281361714808,-1.021224476155984,-0.3289076471502838
-0.7335226226954953,-0.1439081265249248,-0.8868978221461825,-0.10158976050589119
1.064623556014149,-0.26731737991782833,0.010330432707278528,0.15476009094380272
-0.6437112906370155,0.43497717888557347,-0.20060008416008349,0.6349225333489752
-0.5483927892273198,-1.2416814115093697,0.412155921864276,-0.5669650575296372
0.918456764160657,-0.7561866306784054,-0.6187704212835032,0.040884835208165354
1.4525335846202034,0.6155675164878243,-0.8429911044333231,0.4737287402589072
-0.5857833144126708,1.5996095541760518,1.1637273457141508,-0.4695239271033151
-0.18412447839401527,-0.9283393075236981,0.985871274399499,0.6807956095518662
0.17077777547025477,-0.1711470756315474,-0.866551007657343,1.0492838727450677
0.8643488222027962,0.4571167727766273,0.12139016572414302,-0.10293617168108393
-0.4934285392141187,-0.585589494519003,-0.5982733602438972,-0.2007516694572321
-0.12263892297105487,0.17149310651956678,-0.8051798710247617,-0.3090713728607623
0.388668788030872,-0.677072532182957,0.6105815739096132,-0.10034587510880394
0.21738303723330932,0.4380658983500777,-1.3426617370591252,-0.15273647124319734
-0.18807803561504963,0.27550970086868853,0.8654332273116323,-0.9336904872283176
-0.06691148225802057,0.41063857080138777,0.9484250737876494,0.04860843259278491
-0.6874479041849909,0.22862415286615578,0.10271933064909725,0.1721073031879491
-0.11908687198733262,-1.669858778794484,0.3059432907194641,-0.209646507285784
-0.13319374500447756,-0.47575043396912853,-0.6093576027306256,0.45272007244336
0.11608494481312798,-0.024133056826494248,-0.5664198978001498,-0.5875616362305052
-0.277663609409508,-0.016230481690703902,0.4169946204845448,-0.7207029909443079
0.2357692612725695,0.04444083829172962,-0.34693573474882855,0.31767351600166094
0.5063579089099143,0.5597217607256513,-0.20769255986237894,-0.8163363784573948
0.07771466383423302,0.6586764044517794,-0.007862999654531022,0.06901681701328982
0.17587820419960173,-0.0527372065932695,0.6323970827136473,0.5601892812209833
0.026577673788933682,-0.800053762620519,0.5420684816674861,0.40307593740554726
4.2196545707090214e-05,-0.20913625277515507,-0.6520940998929454,0.2781234405171361
-0.3607790167714237,0.20821361165147256,-0.7820199568988101,-0.26974569331727705
0.158247130836654,-0.7977689380152353,-0.39560388298737703,-1.5616486792449393
-0.04864329920674473,0.42641035664644594,-0.3611385459253945,-0.008513989792230225
1.0465841544652974,0.4201463391889309,1.220545456349647,1.2981459197246554
0.7866774512376212,0.7960423962736294,0.4909649370894504,0.7930437088873926
0.1929232762782504,-0.9812157172898631,0.36378140206591414,0.2841129391044499
-0.38152860484738377,-0.5039978879611264,-0.3037590186777621,0.6264504814959816
-0.556205735991709,0.6760245558848723,-0.4725478393661616,0.6100350210245475
0.5955714765444325,-0.6626129117083852,0.2840745804373074,0.1567004346607544
0.13137461257356925,-0.5751715779833952,-0.9430585910435014,-0.8789512329856601
0.2400717016958054,0.7095859229566347,0.30160431753480127,-0.3784415948990775
-0.8722929934870963,0.17472798695890018,-0.7728938126781876,1.4970880948951983
0.4637192407790904,-0.05813485096210469,0.5212391910108648,-0.2298051454949987
0.22721016910718148,0.46308280615504593,-0.2725668645722417,-0.21243352292826945
-0.555215342207239,0.38832668648111146,0.11898759858272576,-0.0498819929912622
-0.23576240372497448,-0.207146115687809,1.1179862585956841,-0.5570523066626255
0.1318586021782598,0.18371047335301788,-0.502067827081492,1.3989922256514087
0.026233399178121813,1.231016245802831,-0.21143724566709257,-0.8293887729710071
-0.1460855929017775,0.5038665474042793,0.7965142526022165,-0.11088425462095328
-0.05174413403298043,-0.8924295739540117,0.5596302760891145,0.12866997582562772
-0.12598868910344269,0.1871098638163654,-0.8456285929142429,0.11851716448838467
0.07628125605123429,0.482548301679199,-0.6559525605964869,0.15113530789027751
0.7357459864965785,0.654747282503937,-0.09506527926544345,-0.40743820997069213
-1.2833292204656488,0.3017196990180551,1.0989900259850156,-0.34614693234867044
-0.11842513225484212,-0.3158582317318902,0.2485921838803943,0.1966790327461495
0.08825621068622348,0.3809736071972131,0.004442879639587893,-0.7618362144834422
0.14799699484354975,1.3480380659652216,0.13597092145153036,-0.6225303010136318
-0.18595729066064492,-0.2714029717337709,0.6138777980890202,0.15115926573826022
-0.8783608912392913,-0.38387039166266407,0.6488026447240659,0.919831343023646
0.16399774185705482,-0.7679121480974808,-0.36280520268940514,0.17398610509574558
0.8636751070820925,-0.13031265571944928,-0.7592234434317999,0.5313081584769237
-0.7669307024580688,0.15956220007566324,0.4568523241740553,-0.8902066215163733
0.43191400684909415,-1.9181892445575197,-0.24948663938072835,0.20079076548189906
-0.16426261156144695,0.08499006793279884,-1.640096143077262,-0.7144290077351358
-0.03066217291442365,0.06969520175693936,0.0646163895614082,-0.6526864328701554
-0.5264492553519745,-0.2680744437930519,0.0489216932739474,1.0939867797152696
-0.16722808617793833,0.5991761130181728,-0.057846436703529125,-0.8466632951763358
0.6500222973494792,-0.11037175396662553,1.465257823810465,-0.21357354000981954
0.2913276209938535,1.1005301357367032,0.09086389539954735,1.6580704001923432
0.866155802704972,0.3346395410606816,-0.41865588635970796,-0.6598680339331175
0.5887059444888468,1.0195127168401095,0.3973971504582576,-0.009717166966252355
0.2195433394647881,0.5517149381089739,0.732598899032876,0.8889141054245656
0.871967263083896,0.838072653577133,0.4079254688520105,0.5519336365014318
0.21949657936914937,0.6383467592249276,0.7096245122020783,0.5606793636664736
0.41399408839852947,0.4017079596027974,0.43250358762004953,1.3771883516052585
-0.14828547676735418,0.47296232870399246,0.25488952519426367,1.276965788384608
0.03327290792960241,-0.24794256280080734,0.6375957349781878,0.14743906111874305
-0.34871191165013843,0.22578219501306007,-0.4446001925578156,0.18012808983511486
0.4947919672974265,0.8730947849437442,-0.31579563131044575,-0.7712101903273192
-0.5891518115574328,0.21115590606047754,2.1230570757718166,0.26742513329704426
0.39117517120883066,-0.20267382166357878,-0.21011958764828242,0.8002521741447873
-0.09532552875257973,0.9027120952809029,-0.09180021893446691,-0.27337073034939885
0.5856235467336597,0.5033987703453343,-0.11593165874105171,-0.012915267776893856
0.3754344943656299,0.4157946915732444,0.41061334676744493,-0.33265341747811344
0.9103230788234008,-0.9288902054227399,-0.1755564912433965,0.4273394752467734
0.3653873455693224,0.8955775645006137,-0.8714596152209234,1.1593671152760014
-0.7860201278266203,-0.8539659874130007,1.1494366280359913,-0.6708210258279176
-0.03347658644910042,0.1847545259919814,-0.36177140700006355,0.5869028259114991
-0.586003596297408,0.061303325082259996,0.4135329304817965,0.2544259272908819
-0.25913992118313733,0.08963449252780897,-0.8426900916383494,0.4092648734100185
0.7556142166383608,-0.6324535139187217,0.9811917296839727,0.12978482145884362
0.318766905448848,-0.24732378500317465,-1.0386581152140426,0.76917802068864
-0.34946521428937316,0.3535140258847772,0.5911537576447102,-0.8512722846353464
-0.5068586832201994,-0.2614273699806322,0.7582317511100871,-0.4780548136959805
0.016391046438130396,-0.6005714913327225,0.1056672119058975,-0.27910512112880914
-0.6082800746905639,0.05380437287307316,-0.8478924343870964,-0.8438822968794231
-0.33557013869829055,0.9579218937327353,0.11345798342091268,-0.4038551209288477
0.15600473577562193,0.18236367659572547,0.4350846202904848,-0.601704151539091
0.5776560180533481,0.6339526179745948,0.14217435936965372,0.9323479171630308
0.3043807361122199,0.8263276584140214,0.3188307030394364,0.11464533398673446
-1.14564475429905,0.9527975872046504,-0.44087589239638914,0.10108803257677104
0.1521833645151299,-0.8969871644597074,1.2278503865355492,-0.7305406622796414
0.03601678661628896,-0.920852298677056,-0.6684445933964757,1.1706246447099875
0.20694514268634653,-0.06908131587160263,-0.8869968088250576,-0.8701601251487386
0.8081048408256036,0.5507294548786934,-0.3285205375250057,-1.1135867682124807
-1.0316191384023714,0.08077319102038566,0.5647404065984695,0.36421058403517037
-0.2955517125955528,-0.8103163721263251,-0.39033693543296616,0.57262886500644
0.2954531613966773,-0.5527710703180435,-1.6948092397254493,-0.3907005689272124
-0.7907971997269712,0.9578318388992393,-0.18337484761849235,-0.8656499754409562
0.7379745240267545,-0.17882953210559788,0.9300337862078782,-0.12389645677759532
0.1841783063503292,0.8423524771407076,-0.22499658481273496,0.8425302255713565
0.423291992921702,0.43972547100571613,0.015695296403490877,-0.565921560556642
-0.28547183076089727,0.2776797687691279,0.35227560014864395,1.0461860119377548
0.40688184498310526,-0.10105214026887632,-0.5378903460184048,-0.043217063734061756
0.5342357779945192,-0.30777499877798514,-0.584351796532043,0.4014849212621052
0.11643901006858418,-0.7192559447791205,-0.5907914673966702,-0.5034806822246684
0.11720044634934797,0.15654787222052097,-0.08150962589960625,-0.010005469350187979
0.13517161964086294,0.24403544058061577,-0.07172196466409388,0.3100550113833438
-0.43167263236969083,0.6992524179612928,-0.05310839748179927,0.5232205023101572
-0.07376434012017646,0.4834970653824002,1.466822950278528,-0.4574877318193319
-0.0762612662261794,0.7333642044153499,0.514679194362037,1.5645937658344007
0.19169693217674755,-0.5523946830052645,0.6828521983281579,1.283495361509146
0.4999121234551473,-0.041944664951161365,-0.5715266507080726,0.34865004920878195
-0.5292680409892047,0.5901056343592929,-0.32754709928420184,-0.3827156219245896
-0.06250451515978882,0.8954647101786455,-0.6801292759570703,-0.49100629073901836
0.7407277738294866,0.6962964412451058,1.1111955630868309,-0.6493086192624992
-0.3717941144062821,1.0782080226798307,0.7115623617497636,1.633548293627027
-0.41112500864516016,-0.4541498578590427,0.6651626192691749,-0.004023609840267561
0.10115309591559679,-0.7293873216291744,-0.3865182514194577,-0.005445577436963611
0.42219259524266006,0.46526110883253746,-0.14249899400989446,0.5348876922135681
