time_s,delta_signal,theta_signal,alpha_signal,beta_signal,gamma_signal
1.495,0.1669322003895855,-0.10430083926029197,0.7340957281632925,-0.15204202677214812,-0.2897040133986818
1.496,0.041543714152864716,-0.0795258269728903,0.47396818125188545,-0.3310864336158591,0.07599221005884313
1.497,0.16039005069588397,-0.0900878508847037,0.8378164928368614,-0.4730071709035455,-0.05212642926036781
1.498,0.13851937212931778,-0.011525570503253493,0.4268531428832585,-0.44704421249564463,0.35985253629124847
1.499,0.09201534562891756,0.029608646534052305,0.49887899673551783,-0.5617851476624908,0.3855782186718694
1.5,0.07895156639648493,-0.1338033762012768,0.5656992723715542,-0.7396803137561041,0.6019616707152642
1.501,0.13578644782238375,-0.22695031954178743,0.5129879117148852,-0.8468942647655637,0.6082738308795549
1.502,0.19410282393634834,0.0026976437882952203,0.553713504938355,-0.8238684973307123,0.4396829885634591
1.503,0.17651000033753012,-0.08906262402323628,0.6019967430859295,-0.7761109403022176,0.4499069746326869
1.504,-0.015447970714513759,0.023885888113080414,0.6255560204802503,-0.7991478392700957,0.30482125938788834
1.505,0.025798470589005917,-0.11086976061921619,0.4444108276640622,-0.753544402536479,0.2774598256585173
1.506,0.10971551063125311,-0.03469453187452319,0.419599962234996,-0.7721017542521996,0.08316791549487793
1.507,0.019681287074146347,0.04556921773386842,0.24113381151544347,-0.8416565661661869,0.1549963639587571
1.508,0.05893491518824302,-0.0656569212474015,0.46188066015887674,-0.7901793331431001,-0.3992596478984919
1.509,0.10144331458820574,-0.012753091812316715,0.7139856873224382,-0.6410994193797117,-0.31914808173956677
1.51,0.010822731440187305,0.02947576712564577,0.32546616138295803,-0.5226613083364802,-0.5075469377636126
1.511,0.1333636578142212,0.013519657016782163,0.30195994083938327,-0.6280981416023327,-0.7128782598128821
1.512,0.07271295269692793,-0.07643029673268101,0.1867068290526928,-0.3921309189843123,-0.8171648364341101
1.513,0.13913108277206274,0.00646103800572307,0.3068042525854032,-0.21425101479019487,-0.6550380569988262
1.514,0.2400024757401483,0.03638141850400306,-0.03932419756498229,-0.2011271337554563,-0.6134159123706531
1.515,0.30091013861253735,-0.08420916907222614,0.30336412228226606,-0.19839373393969384,-0.3161713937031029
1.516,0.2542635685040024,-0.09040294883863921,0.01041833231441057,-0.14298400939294958,0.03680889815630572
1.517,0.19525205039418975,0.01733157998940324,0.17168839368812083,0.005994397383206347,0.41319718398641053
1.518,0.27712727958419703,0.11495566109316677,0.10053028586571952,0.2712062972718943,0.8369266924177915
1.519,0.08813631769531186,-0.21787469826248645,0.09499294074311788,0.2499931689256212,0.8794730629665755
1.52,0.037743434753390176,0.16400457394776952,-0.16038316998186702,0.2901187579151487,0.751792567911713
1.521,0.18661103465707615,0.019867404751526027,-0.012552659454575843,0.29519586822321986,0.8298177452653297
1.522,0.15077369191231108,-0.08047961933202688,-0.0692581668470155,0.3155994604147712,0.47160639040887925
1.523,0.24537463979239293,-0.0457807901667838,-0.09001460421390425,0.348485024105922,0.2521190371082865
1.524,0.20384778987929958,0.08338220273616996,-0.15956607898169092,0.4414472573122986,-0.10249290847876624
1.525,0.2345111821225995,-0.0035263486538076247,-0.2249417113889139,0.44414278858406225,-0.3961696641595304
1.526,0.09200778499916779,0.04259056097017834,-0.3191705930130978,0.5010616900805062,-0.6771352449611284
1.527,0.13098023949831347,0.1572341458501988,-0.2727766198301908,0.414241035471445,-0.4721289607556711
1.528,-0.0025675827096268977,0.05784745439621709,-0.35796246634186724,0.420587435707566,-0.705180974668966
1.529,0.17780150316376536,0.05242723259025011,-0.2811033855142816,0.47229095395362186,-0.46336033949254085
1.53,0.28543632131332797,0.09973815103590161,-0.3726814263396336,0.4151176632079962,-0.5417586643976192
1.531,0.18604330670193137,0.20376170137018007,-0.3159471552026798,0.3820554566093278,-0.29562803031808804
1.532,0.1709680211825938,-0.15467834062295893,-0.49380106063666057,0.35767122631992093,0.012103629307820787
1.533,0.37587560714394364,0.0015121398922136875,-0.3097355427859899,0.4449752350027769,0.05662553140487741
1.534,-0.04038184242278156,0.26021272751574637,-0.7140366507267604,0.23034277747349038,0.058615966494162064
1.535,-0.005368710079148298,0.1962305546431321,-0.5464444691972441,0.41234783489689675,0.2532783606185647
1.536,0.18529720940342875,0.23191547975922117,-0.4674076338466865,0.04017927923026368,0.27548104115205974
1.537,0.09452871898241633,0.2397698848040247,-0.5505279537989384,0.2398020861437583,0.3145830552014527
1.538,0.015802295577239556,0.20245248620363815,-0.5529138113554658,0.12905472101940002,0.4633522609713974
1.539,0.3128212463788007,0.032856249493521436,-0.3722143527859795,0.043602477544468096,0.34709828639000423
1.54,0.18306448842241776,0.19431592465955694,-0.5119040746735077,0.1751608580605688,0.58043903942256
1.541,0.2683957587272009,0.20978316976513833,-0.5913394302278421,0.016771419506701815,0.304749266343656
1.542,0.2501027022460845,0.1559608165160847,-0.5202553053785657,-0.04896777963024372,0.40252590885994244
1.543,0.09366811429666903,0.3106511721061504,-0.6728510186172599,0.029540401096216917,0.24195400470626185
1.544,0.06861053396664578,0.14607566866803218,-0.409174013554337,0.1840127996520561,-0.2338224838440998
1.545,0.1589595255798158,0.24752817355220919,-0.5524093386750046,0.06705229546502835,-0.2928510134329909
1.546,0.017689260745365226,0.1831507436616828,-0.48202650523819024,0.14623199662126668,-0.5617477639278621
1.547,0.16016051478620244,0.15104652435322768,-0.5020308850524152,-0.29936516112165845,-0.7739563529596484
1.548,0.14983359443564556,0.2246080179591588,-0.6566608082793385,-0.04642141703496808,-0.8111314019746751
1.549,0.13172805130707504,0.07411752719411743,-0.4171827776739848,-0.1410348857981143,-0.636671754767896
1.55,0.21791807391015663,0.09390361437795092,-0.5144979695009391,-0.2362100471946925,-0.49902836157913416
1.551,0.1713778823380029,0.26730213437748207,-0.4404359830936852,-0.10697915354197945,-0.29912948479944723
1.552,0.15577761344908028,0.2054126864846949,-0.3374164920559974,0.0011050138278068111,0.23779704181791822
1.553,0.0065680855084318535,0.1547400510084322,-0.4500058898953121,0.00365876593308459,0.24290514881368913
1.554,0.20552363463271212,0.039786364612163255,-0.4072958700090197,-0.24325067250998542,0.5056975683328135
1.555,0.17706935117298767,0.23837533005041278,-0.5035904419544442,-0.1368406598546908,0.6510259222881087
1.556,0.19193469397455806,0.1567059341635918,-0.3141785879571441,-0.3765267412111457,0.6546930355929228
1.557,0.28993566950856275,0.08612383320070302,-0.41276902714761354,-0.30597918179674854,0.8244818775298833
1.558,0.0781862109381612,0.03970490625600673,-0.34991856271582417,-0.24565660150243904,0.5727572438534873
