alpha,V_tree,V_1loop,V_2loop,V_eff_1loop,V_eff_2loop
1.8693467336683418,0.006789250640597895,-0.0069065205788078,3.861546608257596e-06,-0.00011726993820990444,-0.00011340839160164684
1.8768844221105527,0.0058852271988321546,-0.006734826015277319,3.2172147006628167e-06,-0.0008495988164451641,-0.0008463816017445012
1.8844221105527639,0.005061923107736414,-0.00655923532037676,2.653483317007142e-06,-0.001497312212640346,-0.001494658729323339
1.8919597989949748,0.004315542071441952,-0.006380752105049729,2.162892328005106e-06,-0.0020652100336077776,-0.0020630471412797723
1.899497487437186,0.0036423652695058463,-0.00620032454068788,1.7384222512505967e-06,-0.0025579592711820337,-0.002556220848930783
1.9070351758793969,0.0030387513569111544,-0.006018846095486938,1.3734834100463111e-06,-0.002980094738575784,-0.0029787212551657376
1.914572864321608,0.0025011364640667496,-0.005837156284153309,1.0619049543058798e-06,-0.0033360198200865594,-0.0033349579151322533
1.9221105527638191,0.0020260341968074518,-0.005656041440446835,7.979237555222572e-07,-0.003630007243639383,-0.0036292093198838607
1.92964824120603,0.0016100356363939702,-0.005476235495618735,5.761731408865675e-07,-0.0038661998592247645,-0.003865623686083878
1.9371859296482412,0.0012498093395128692,-0.005298420787435779,3.9167150203155686e-07,-0.004048611447922909,-0.004048219776420878
1.9447236180904524,0.0009421013382766437,-0.005123228879629149,2.3981073954212206e-07,-0.004181127541352505,-0.004180887730612963
1.9522613065326633,0.0006837351402236768,-0.004951241402214848,1.1634455581883735e-07,-0.004267506261991171,-0.004267389917435352
1.9597989949748744,0.0004716117283182223,-0.004782990914855606,1.7376589880927042e-08,-0.004311379186537384,-0.004311361809947504
1.9673366834170853,0.00030270956095045516,-0.004618961789185756,-6.065161535327134e-08,-0.004316252228235301,-0.004316312879850654
1.9748743718592965,0.00017408457193642104,-0.004459591115356006,-1.2097281516094023e-07,-0.004285506543419585,-0.004285627516234746
1.9824120603015074,8.287017051807648e-05,-0.004305269631711089,-1.665064419355748e-07,-0.0042223994611930125,-0.004222565967634948
1.9899497487437185,2.627724136325831e-05,-0.004156342679743779,-1.9987116631464177e-07,-0.004130065438380521,-0.004130265309546835
1.9974874371859297,1.5941445657051334e-06,-0.004013111185714156,-2.2339764698495e-07,-0.00401151704114845,-0.0040117404387954355
2.0050251256281406,6.186715645045056e-06,-0.003875832670285377,-2.3914147597667935e-07,-0.003869645954640332,-0.003869885096116309
2.0125628140703515,3.749826554679904e-05,-0.0037447222878074743,-2.488963265793804e-07,-0.0037072240222606754,-0.0037074729185872547
2.020100502512563,9.304958064238646e-05,-0.003619953897200055,-2.542073114688016e-07,-0.0035269043165576685,-0.003527158523869137
2.027638190954774,0.00017043892272910932,-0.0035016611663093358,-2.5638455917216134e-07,-0.0033312222435802263,-0.0033314786281393983
2.0351758793969847,0.00026734202903017215,-0.00338993871182109,-2.5651701752385653e-07,-0.0031225966827909176,-0.0031228531998084416
2.042713567839196,0.00038151211219467746,-0.003284843277399898,-2.554864933831023e-07,-0.0029033311652052205,-0.0029035866516986036
2.050251256281407,0.0005107798602976,-0.0031863949523687355,-2.5398193858863596e-07,-0.0026756150920711355,-0.002675869074009724
2.057788944723618,0.000653053436839828,-0.00309457843388987,-2.5251399289128317e-07,-0.002441524997050042,-0.0024417775110429332
2.065326633165829,0.0008063184807481362,-0.0030093443360241475,-2.514297955166673e-07,-0.0022030258552760114,-0.002203277285071528
2.0728643216080402,0.0009686381063752031,-0.0029306105492939165,-2.509280780407461e-07,-0.001961972442918713,-0.001962223370996754
2.080402010050251,0.0011381529034995704,-0.0028582636548002403,-2.510745524615881e-07,-0.0017201107513006699,-0.0017203618258531314
2.0879396984924625,0.0013130809373257135,-0.0027921603963960346,-2.5181760979903355e-07,-0.0014790794590703212,-0.0014793312766801202
2.0954773869346734,0.001491717748483959,-0.002732129218931852,-2.5300434626208755e-07,-0.001240411470447893,-0.001240664474794155
2.1030150753768844,0.0016724363530305592,-0.002677971874035407,-2.5439693616989803e-07,-0.0010055355210048477,-0.0010057899179410175
2.1105527638190953,0.001853687242447648,-0.002629465104810434,-2.5568937337340223e-07,-0.0007757778623627858,-0.0007760335517361592
2.1180904522613067,0.0020339983836432647,-0.00258636241351708,-2.56524606372259e-07,-0.0005523640298738153,-0.0005526205544801875
2.1256281407035176,0.0022119752189513077,-0.0025483959229793264,-2.56512096617062e-07,-0.00033642070402801864,-0.00033667721612463573
2.1331658291457285,0.0023863006661316044,-0.0025152783407766848,-2.5524583528975255e-07,-0.00012897767464508042,-0.0001292329204803702
2.14070351758794,0.0025557351183698703,-0.002486705042322886,-2.5232286196463603e-07,6.903007604698412e-05,6.877775318501949e-05
2.148241206030151,0.0027191164442776873,-0.0024623562798526443,-2.4736233946888184e-07,0.000256760164425043,0.0002565128020855741
2.1557788944723617,0.002875359987892559,-0.0024418995431179564,-2.400252558354615e-07,0.00043346044477460266,0.0004332204195187672
2.1633165829145726,0.003023458568677874,-0.002424992087413956,-2.3003484798216748e-07,0.0005984664812639182,0.000598236446415936
2.170854271356784,0.0031624824815229204,-0.0024112836582089858,-2.1719788004490712e-07,0.0007511988233139346,0.0007509816254338897
2.178391959798995,0.003291579496742856,-0.002400419442759371,-2.0142696741976566e-07,0.000891160053983485,0.0008909586270160652
2.185929648241206,0.0034099748600787557,-0.0023920432931807184,-1.8276424021471124e-07,0.0010179315668980373,0.0010177488026578225
2.193467336683417,0.0035169712926975878,-0.0023858012731983146,-1.6140680980086574e-07,0.0011311700194992732,0.0011310086126894723
2.201005025125628,0.003611948991192192,-0.0023813456041031256,-1.37734829425454e-07,0.0012306033870890663,0.0012304656522596409
2.208542713567839,0.003694365627581323,-0.002378339109366328,-1.1234356427708355e-07,0.0013160265182149949,0.0013159141746507178
2.21608040201005,0.0037637563493096208,-0.0023764603050138253,-8.608223526875296e-08,0.0013872960442957954,0.0013872099620605267
2.2236180904522613,0.003819733779247622,-0.0023754093574122627,-6.010557296364981e-08,0.001444324421835359,0.0014442643162623954
2.2311557788944723,0.003861988015691746,-0.002374915271874123,-3.5952702808781186e-08,0.0014870727438176228,0.001487036791114814
2.2386934673366836,0.0038902866323643195,-0.0023747449723393915,-1.5697535387838804e-08,0.001515541660024928,0.00151552596248954
2.2462311557788945,0.0039044746784135517,-0.0023747157098207555,-2.3671789614211087e-09,0.0015297589685927962,0.0015297566014138347
2.2537688442211055,0.0039044746784135517,-0.0023747157098207555,-2.3671789614211087e-09,0.0015297589685927962,0.0015297566014138347
2.2613065326633164,0.0038902866323643195,-0.0023747449723393915,-1.5697535387838804e-08,0.001515541660024928,0.00151552596248954
2.2688442211055277,0.003861988015691746,-0.002374915271874123,-3.5952702808781186e-08,0.0014870727438176228,0.001487036791114814
2.2763819095477387,0.003819733779247622,-0.0023754093574122627,-6.010557296364981e-08,0.001444324421835359,0.0014442643162623954
2.2839195979899496,0.0037637563493096242,-0.0023764603050138253,-8.608223526875296e-08,0.001387296044295799,0.0013872099620605301
2.291457286432161,0.003694365627581323,-0.002378339109366328,-1.1234356427708355e-07,0.0013160265182149949,0.0013159141746507178
2.298994974874372,0.003611948991192192,-0.0023813456041031256,-1.37734829425454e-07,0.0012306033870890663,0.0012304656522596409
2.306532663316583,0.0035169712926975878,-0.0023858012731983146,-1.6140680980086574e-07,0.0011311700194992732,0.0011310086126894723
2.3140703517587937,0.0034099748600787626,-0.0023920432931807184,-1.8276424021471124e-07,0.0010179315668980443,0.0010177488026578295
2.321608040201005,0.003291579496742856,-0.002400419442759371,-2.0142696741976566e-07,0.000891160053983485,0.0008909586270160652
2.329145728643216,0.0031624824815229204,-0.0024112836582089858,-2.1719788004490712e-07,0.0007511988233139346,0.0007509816254338897
2.3366834170854274,0.003023458568677874,-0.002424992087413956,-2.3003484798216748e-07,0.0005984664812639182,0.000598236446415936
2.3442211055276383,0.002875359987892559,-0.0024418995431179564,-2.400252558354615e-07,0.00043346044477460266,0.0004332204195187672
2.351758793969849,0.0027191164442776873,-0.0024623562798526443,-2.4736233946888184e-07,0.000256760164425043,0.0002565128020855741
2.35929648241206,0.0025557351183698703,-0.002486705042322886,-2.5232286196463603e-07,6.903007604698412e-05,6.877775318501949e-05
2.366834170854271,0.0023863006661316143,-0.0025152783408398686,-2.552458352939151e-07,-0.00012897767470825428,-0.0001292329205435482
2.3743718592964824,0.0022119752189513077,-0.0025483959229793264,-2.56512096617062e-07,-0.00033642070402801864,-0.00033667721612463573
2.3819095477386933,0.0020339983836432647,-0.00258636241351708,-2.56524606372259e-07,-0.0005523640298738153,-0.0005526205544801875
2.3894472361809047,0.001853687242447648,-0.002629465104810434,-2.5568937337340223e-07,-0.0007757778623627858,-0.0007760335517361592
2.3969849246231156,0.0016724363530305592,-0.002677971874035407,-2.5439693616989803e-07,-0.0010055355210048477,-0.0010057899179410175
2.4045226130653266,0.001491717748483959,-0.002732129218931852,-2.5300434626208755e-07,-0.001240411470447893,-0.001240664474794155
2.4120603015075375,0.0013130809373257135,-0.0027921603963960346,-2.5181760979903355e-07,-0.0014790794590703212,-0.0014793312766801202
2.419597989949749,0.0011381529034995704,-0.0028582636548002403,-2.510745524615881e-07,-0.0017201107513006699,-0.0017203618258531314
2.4271356783919598,0.0009686381063752031,-0.0029306105492939165,-2.509280780407461e-07,-0.001961972442918713,-0.001962223370996754
2.4346733668341707,0.0008063184807481455,-0.0030093443360241475,-2.514297955166673e-07,-0.002203025855276002,-0.0022032772850715185
2.442211055276382,0.000653053436839828,-0.00309457843388987,-2.5251399289128317e-07,-0.002441524997050042,-0.0024417775110429332
2.449748743718593,0.0005107798602976,-0.0031863949523687355,-2.5398193858863596e-07,-0.0026756150920711355,-0.002675869074009724
2.457286432160804,0.00038151211219467746,-0.003284843277399898,-2.554864933831023e-07,-0.0029033311652052205,-0.0029035866516986036
2.464824120603015,0.0002673420290301784,-0.0033899387118362136,-2.5651701752393737e-07,-0.0031225966828060353,-0.0031228531998235593
2.472361809045226,0.00017043892272910932,-0.0035016611663093358,-2.5638455917216134e-07,-0.0033312222435802263,-0.0033314786281393983
2.479899497487437,9.304958064238646e-05,-0.003619953897200055,-2.542073114688016e-07,-0.0035269043165576685,-0.003527158523869137
2.4874371859296485,3.749826554679904e-05,-0.0037447222878074743,-2.488963265793804e-07,-0.0037072240222606754,-0.0037074729185872547
2.4949748743718594,6.186715645045056e-06,-0.003875832670285377,-2.3914147597667935e-07,-0.003869645954640332,-0.003869885096116309
2.5025125628140703,1.5941445657051334e-06,-0.0040131111857211795,-2.2339764698398302e-07,-0.004011517041155474,-0.004011740438802458
2.5100502512562812,2.6277241363257125e-05,-0.004156342679752199,-1.9987116631302385e-07,-0.004130065438388942,-0.004130265309555255
2.517587939698492,8.287017051807215e-05,-0.004305269631728076,-1.665064419312032e-07,-0.004222399461210003,-0.0042225659676519344
2.5251256281407035,0.00017408457193642104,-0.004459591115356006,-1.2097281516094023e-07,-0.004285506543419585,-0.004285627516234746
2.5326633165829144,0.0003027095609504508,-0.004618961789185756,-6.065161535327134e-08,-0.004316252228235305,-0.004316312879850659
2.540201005025126,0.000471611728318228,-0.004782990914821279,1.737658986276689e-08,-0.004311379186503051,-0.004311361809913187
2.5477386934673367,0.0006837351402236768,-0.004951241402180587,1.163445557965753e-07,-0.00426750626195691,-0.004267389917401113
2.5552763819095476,0.0009421013382766437,-0.005123228879595052,2.39810739515229e-07,-0.004181127541318408,-0.004180887730578893
2.5628140703517586,0.0012498093395128592,-0.005298420787571123,3.9167150215987997e-07,-0.004048611448058264,-0.004048219776556104
2.5703517587939695,0.0016100356363939474,-0.005476235495484844,5.761731407351602e-07,-0.0038661998590908972,-0.003865623685950162
2.577889447236181,0.0020260341968074518,-0.005656041440314809,7.979237553453219e-07,-0.003630007243507357,-0.0036292093197520113
2.585427135678392,0.002501136464066764,-0.005837156284542523,1.061904954920919e-06,-0.003336019820475759,-0.003334957915520838
2.592964824120603,0.0030387513569111544,-0.0060188460953599175,1.3734834098105656e-06,-0.002980094738448763,-0.0029787212550389523
2.600502512562814,0.0036423652695058463,-0.00620032454068788,1.7384222512505967e-06,-0.0025579592711820337,-0.002556220848930783
2.608040201005025,0.004315542071441931,-0.0063807521048092125,2.1628923273939363e-06,-0.0020652100333672816,-0.002063047141039888
2.615577889447236,0.00506192310773639,-0.00655923532037676,2.653483317007142e-06,-0.0014973122126403695,-0.0014946587293233624
2.6231155778894473,0.0058852271988321546,-0.006734826015277319,3.2172147006628167e-06,-0.0008495988164451641,-0.0008463816017445012
2.630653266331658,0.006789250640597895,-0.006906520578594431,3.861546607391982e-06,-0.00011726993799653605,-0.00011340839138914407
2.6381909547738696,0.007777867204328381,-0.007073259239383536,4.594390527425406e-06,0.0007046079649448457,0.0007092023554722711
2.6457286432160805,0.008855028136744056,-0.007233925356767101,5.4241198815089015e-06,0.0016211027799769556,0.0016265268998584645
2.6532663316582914,0.010024762159991424,-0.007387344731639877,6.359580500216968e-06,0.0026374174283515473,0.0026437770088517643
2.6608040201005023,0.011291175471642828,-0.0075322849257074284,7.410100961778698e-06,0.0037588905459353993,0.003766300646897178
2.6683417085427132,0.012658451744696505,-0.007667454592559296,8.58550279795006e-06,0.00499099715213721,0.00499958265493516
2.6758793969849246,0.014130852127576676,-0.007791502826235383,9.896110620140795e-06,0.006339349301341293,0.0063492454119614345
2.6834170854271355,0.015712715244133188,-0.00790301851859507,1.1352762120352969e-05,0.007809696725538119,0.007821049487658471
2.690954773869347,0.017408457193642146,-0.008000529728489823,1.2966817971536767e-05,0.009407927465152323,0.00942089428312386
2.698492462311558,0.01922257155080516,-0.008082503059122007,1.4750171566372157e-05,0.011140068491683152,0.011154818663249523
2.7060301507537687,0.021159629365750023,-0.008147343052156811,1.6715258740762544e-05,0.013012286313593212,0.013029001572333974
2.7135678391959797,0.023224279164030342,-0.008193391587716953,1.887506733245115e-05,0.015030887576313389,0.015049762643645841
2.7211055276381906,0.025421246946625602,-0.008218927296079108,2.1243146669482826e-05,0.017202319650546492,0.017223562797215975
2.728643216080402,0.027755336189941325,-0.008222164978357635,2.3833617020801382e-05,0.01953317121158369,0.01955700482860449
2.7361809045226133,0.030231427845808664,-0.00820125503577279,2.666117873711223e-05,0.022030172810035872,0.022056833988772985
2.7437185929648242,0.032854480341484624,-0.008154282909052108,2.974112163984544e-05,0.024700197432432514,0.024729938554072357
2.751256281407035,0.03562952957965242,-0.008079268529319226,3.308933387560252e-05,0.027550261050333195,0.027583350384208796
2.758793969849246,0.03856168893842101,-0.007974165773451773,3.672231113809174e-05,0.030587523164969238,0.03062424547610733
2.766331658291457,0.04165614927132523,-0.00783686191709962,4.065716586851523e-05,0.03381928735422561,0.033859944520094123
2.7738693467336684,0.04491817890732602,-0.0076651771329486924,4.491163532026817e-05,0.037253001774377334,0.037297913409697604
2.7814070351758793,0.04835312365080964,-0.00745686394260023,4.950409119454373e-05,0.04089625970820941,0.040945763799403956
2.7889447236180906,0.05196640678158903,-0.007209606741583118,5.4453547438843004e-05,0.044756800040005915,0.044811253587444755
2.7964824120603016,0.05576352905490216,-0.006921021221036111,5.9779670362364216e-05,0.048842507833866046,0.04890228750422841
2.8040201005025125,0.05975006870141357,-0.006588653976662159,6.55027850605845e-05,0.05316141472475141,0.05322691750981199
2.8115577889447234,0.06393168142721349,-0.006209981951544068,7.16438852564679e-05,0.05772169947566942,0.05779334336092589
2.8190954773869343,0.06831410041381798,-0.00578241192159056,7.822464205913595e-05,0.06253168849222743,0.06260991313428656
2.8266331658291457,0.07290313631816935,-0.00530328010280602,8.526741091240502e-05,0.06759985621536332,0.06768512362627573
2.8341708542713566,0.07770467727263491,-0.004769851621743724,9.279524079426305e-05,0.0729348256508912,0.07302762089168546
2.841708542713568,0.08272468888500904,-0.004179320033272805,0.00010083188257039563,0.07854536885173624,0.07864620073430664
2.849246231155779,0.08796921423851081,-0.003528806970214141,0.00010940179562242186,0.08444040726829667,0.0845498090639191
2.85678391959799,0.09344437389178607,-0.0028153615363070176,0.00011853015797875858,0.09062901235547906,0.09074754251345782
2.8643216080402008,0.0991563658789063,-0.002035959986444417,0.0001282428725702853,0.09712040589246189,0.09724864876503217
2.8718592964824117,0.10511146570936884,-0.001187505197638803,0.00013856657626699253,0.10392396051173004,0.10406252708799704
2.879396984924623,0.11131602636809733,-0.00026682631132294324,0.00014952864673972867,0.11104920005677439,0.11119872870351412
2.8869346733668344,0.11777647831544054,0.0007293217693350743,0.0001611572111182294,0.11850580008477561,0.11866695729589384
2.8944723618090453,0.12449932948717314,0.0018042587238656029,0.00017348115274701362,0.12630358821103874,0.12647706936378575
2.9020100502512562,0.1314911652944964,0.0029613793597065134,0.00018653012028183147,0.1344525446542029,0.13463907477448472
2.909547738693467,0.1387586486240371,0.0042041540228884575,0.0002003345351637629,0.14296280264692557,0.14316313718208934
2.917085427135678,0.14630851983784807,0.005536128630905581,0.00021492559499863132,0.15184464846875365,0.15205957406375228
2.9246231155778895,0.1541475967734083,0.006960925638871252,0.00023033528727687194,0.16110852241227955,0.16133885769955641
2.9321608040201004,0.16228277474362138,0.008482244308820122,0.0002465963952147544,0.1707650190524415,0.17101161544765628
2.9396984924623117,0.17072102653681867,0.010103860652001893,0.00026374250028059855,0.18082488718882056,0.18108862968910117
2.9472361809045227,0.1794694024167555,0.011829628235962997,0.0002818079940133378,0.1912990306527185,0.19158083864673184
2.9547738693467336,0.18853503012261447,0.013663478888059674,0.00030082808848704576,0.20219850901067415,0.2024993370991612
2.9623115577889445,0.1979251148690037,0.015609422144060886,0.00032083881376531977,0.21353453701306457,0.2138553758268299
2.9698492462311554,0.20764693934595713,0.017671546481664118,0.00034187703396667163,0.22531848582762123,0.22566036286158792
2.977386934673367,0.21770786371893525,0.019854019257473418,0.00036398044981307385,0.23756188297640868,0.23792586342622174
2.984924623115578,0.22811532562882325,0.02216108719584721,0.0003871876069044986,0.25027641282467045,0.25066360043157493
2.992462311557789,0.23887684019193212,0.024597076963220797,0.00041153790478146157,0.2634739171551529,0.2638854550599343
3.0,0.25,0.027166395037351656,0.0004370715989195706,0.27716639503735163,0.2776034666362712
