alpha,V_tree,V_eff_mu0.5,V_eff_mu1.0,V_eff_mu2.0
2.1804020100502512,0.006510945274663956,0.006330932932193004,0.004136230033046665,0.0019415271339003242
2.184924623115578,0.005677624353836722,0.00549761201136577,0.0033029091122194305,0.00110820621307309
2.1894472361809045,0.004904929206884007,0.004724916864413055,0.0025302139652667154,0.00033551106612037494
2.193969849246231,0.004194091024823904,0.004014078682352952,0.0018193757832066122,-0.00037532711593972826
2.198492462311558,0.0035455707646794405,0.003365558422208489,0.0011708555230621489,-0.0010238473760841916
2.2030150753768845,0.0029591249315552514,0.0027791125890843,0.0005844096899379598,-0.0016102932092083807
2.207537688442211,0.0024338727916208562,0.0022538604491499047,5.9157550003564614e-05,-0.002135545349142776
2.2120603015075377,0.0019683641795033044,0.0017883518370323526,-0.00040635106211398724,-0.0026010539612603277
2.2165829145728644,0.0015606471487232868,0.001380634806252335,-0.0008140680928940048,-0.0030087709920403453
2.221105527638191,0.001208334794688393,0.0010283224522174411,-0.0011663804469288987,-0.003361083346075239
2.2256281407035177,0.0009086706564762763,0.0007286583140053246,-0.0014660445851410152,-0.0036607474842873557
2.2301507537688443,0.0006585921762898367,0.0004784446102538306,-0.001716291380666127,-0.003911027371586087
2.234673366834171,0.00045479176413739574,0.00014812430037084643,-0.0021551785619902423,-0.00445848142435133
2.239195979899497,0.000293775080074121,-0.00017307579805479024,-0.002793824398296742,-0.005414572998538693
2.2437185929648242,0.0001719162073275846,-0.00037264782520741676,-0.0035065395458572764,-0.006640431266507138
2.2482412060301504,8.550944691197761e-05,-0.00040457631416388926,-0.0042204840385558036,-0.008036391762947721
2.2527638190954775,3.0817518001432404e-05,-0.0002577134373966282,-0.004887270639040857,-0.009516827840685084
2.2572864321608037,4.1159984773636824e-06,5.428432653122816e-05,-0.005476394299353599,-0.011007072925238427
2.261809045226131,1.733886774440519e-06,0.0005001381753461782,-0.005971545226921468,-0.012443228629189113
2.266331658291457,2.0090209520164238e-05,0.001037379157490774,-0.006367457503843887,-0.013772294165178549
2.2708542713567836,5.572663958155078e-05,0.0016182517912882034,-0.006666903907832753,-0.014952059606953706
2.2753768844221103,0.00010533612609238886,0.0021949261083511495,-0.006877880343646027,-0.015950686795643206
2.279899497487437,0.00016578757192586813,0.0027238112147496196,-0.007011113668198077,-0.016746038551145773
2.2844221105527636,0.00023414662499143015,0.003168818351976949,-0.007078014586645529,-0.017324847525268004
2.28894472361809,0.0003076926777625027,0.003503504496645945,-0.007089151988579071,-0.017681808473804086
2.293467336683417,0.0003839321946743013,0.003712112235284529,-0.007053272163769506,-0.017818656562823543
2.2979899497487435,0.00046060850955916997,0.0037895961500215686,-0.0069768370519303295,-0.017743270253882226
2.30251256281407,0.0005357082552020185,0.003740784596197389,-0.006864015454135188,-0.017468815504467765
2.3070351758793968,0.000607464604491301,0.0035788661617191333,-0.0067170324320680215,-0.017012931025855174
2.3115577889447234,0.0006743575176027114,0.003323411933429824,-0.006536765639447549,-0.01639694321232492
2.31608040201005,0.0007351112022743608,0.002998149005623078,-0.0063234725656546985,-0.015645094136932474
2.3206030150753767,0.0007886890046046846,0.0026286895471521908,-0.0060775383070087305,-0.01478376616116965
2.3251256281407033,0.000834285956018701,0.0022403959682436325,-0.005800147640209245,-0.013840691248662124
2.32964824120603,0.0008713192081955846,0.0018565294119341801,-0.005493805610048794,-0.012844140632031766
2.3341708542713566,0.0008994165919217771,0.001496789403039793,-0.005162655242774787,-0.011822099888589366
2.3386934673366833,0.0009184035381201453,0.0011763102011376847,-0.004812566954341959,-0.010801444109821604
2.34321608040201,0.0009282885997979545,0.0009051374687132211,-0.00445099963296376,-0.009807136734640743
2.3477386934673365,0.0009292478124457397,0.0006881699060493222,-0.004086656284503573,-0.008861482475056469
2.352261306532663,0.0009216081275965225,0.000525516852328342,-0.0037289760406781875,-0.007983468933684717
2.35678391959799,0.0009058301499112612,0.00041319619617589715,-0.003387518148258115,-0.0071882324926921285
2.3613065326633165,0.0008824904023829856,0.0003440783636545195,-0.00307130159392034,-0.0064866815514951996
2.365829145728643,0.0008522633371397417,0.00030897219112279383,-0.0027881661576357095,-0.005885304506394212
2.3703517587939698,0.0008159033009663108,0.00029774700711736443,-0.002544217093367924,-0.005386181193853213
2.3748743718592964,0.0007742266551477009,0.0003003916407703696,-0.0023434070200413788,-0.004987205680853128
2.379396984924623,0.000728094238654611,0.00030792421396711676,-0.002187295919607428,-0.004682516053181974
2.3839195979899497,0.0006783943521335356,0.00031308497383753447,-0.0020750146217652582,-0.0044631142173680504
2.3884422110552763,0.0006260264277228794,0.00031076629699941055,-0.0020034402583544646,-0.004317646813708339
2.392964824120603,0.0005718855364824315,0.00029815739456778384,-0.0019675754105846427,-0.00423330821573707
2.3974874371859296,0.0005168478712878421,0.00027460429192413375,-0.001961107441876267,-0.004196819175676669
2.4020100502512562,0.000461757328495347,0.00024120726045997353,-0.0019771113930572536,-0.00419543004657448
2.406532663316583,0.00040741329661595903,0.00020020013503684782,-0.0020088462079661325,-0.004217892550969113
2.4110552763819095,0.0003545597447436806,0.00015419020729253685,-0.002050568119799864,-0.004255326446892265
2.415577889447236,0.0003038756876500308,0.00010540729378807307,-0.0020982226666426632,-0.004301852627073399
2.420100502512563,0.00025596708837834816,5.520679319177371e-05,-0.00214978698198991,-0.004354780757171594
2.4246231155778895,0.0002113602429369434,4.0486162807709485e-06,-0.0022050618769140834,-0.0044141723701089375
2.429145728643216,0.00017049667539126187,-4.8100924510953555e-05,-0.00226499130586439,-0.004481881687217827
2.4336683417085427,0.00013372955538280585,-0.00010125990094882469,-0.0023308510378145485,-0.0045604421746802725
2.4381909547738694,0.00010132163394767262,-0.00015508088466995943,-0.002403599105398525,-0.004652117326127091
2.442713567839196,7.344467756122072e-05,-0.0002087316051452361,-0.0024834832107799533,-0.004758234816414671
2.4472361809045227,5.018036468860569e-05,-0.0002609602107879392,-0.0025698796664725,-0.004878799122157062
2.451758793969849,3.152259386475099e-05,-0.00031027070915046103,-0.002661305287683236,-0.0050123398662160114
2.456281407035176,1.7381137552752448e-05,-0.0003551411292399682,-0.0027555450491877753,-0.005155948969135583
2.460804020100502,7.586561827849467e-06,-0.00039423219245713335,-0.0028498474823285386,-0.005305462772199945
2.4653266331658292,1.8963183957601291e-06,-0.00042655030790706095,-0.0029411496344779377,-0.005455748961048815
2.4698492462311554,1.9026707644793204e-09,-0.0004515439783453919,-0.0030263028133095267,-0.005601061648273661
2.4743718592964825,1.5369597009601116e-06,-0.00046912666711536316,-0.003102279136722366,-0.005735431606329369
2.4788944723618087,6.0862087271272255e-06,-0.0004796312586272624,-0.0031663468814835667,-0.005853062504339872
2.483417085427136,1.319504718827221e-05,-0.0004837108124970058,-0.0032162094227462554,-0.005948708032995505
2.487939698492462,2.237968613240018e-05,-0.0004822068076315783,-0.0032501078287988073,-0.006018008849966037
2.492462311557789,3.313766134639244e-05,-0.0004760091346744807,-0.003266890662493339,-0.006057772190312199
2.4969849246231153,4.4958558174929e-05,-0.0004659316339371205,-0.003266056149680461,-0.006066180665423801
2.5015075376884424,5.7334783046492316e-05,-0.0004526232155659912,-0.0032477717119859797,-0.006042920208405968
2.5060301507537686,6.97722112552562e-05,-0.00043652808368437426,-0.003212874242904923,-0.005989220402125473
2.510552763819095,8.180053865260311e-05,-0.00041790015360133306,-0.0031628519345835962,-0.00590780371556586
2.515075376884422,9.298316467161624e-05,-0.00039686747545150474,-0.003099805593768178,-0.005802743712084851
2.5195979899497485,0.00010292643563371734,-0.0003735335854296907,-0.003026384954965094,-0.0056792363245004975
2.524120603015075,0.00011128808065923675,-0.0003480954716788192,-0.002945694256440296,-0.005543293041201774
2.5286432160804018,0.0001177846778144429,-0.00032095346481018927,-0.0028611619569450897,-0.00540137044907999
2.5331658291457284,0.0001221979954672934,-0.0002927878343932318,-0.0027763724279189785,-0.005259957021444725
2.537688442211055,0.00012438006328397382,-0.0002645808446813427,-0.0026948629841911666,-0.0051251451237009915
2.5422110552763817,0.000124256838969182,-0.00023757167586122225,-0.002619897578447756,-0.00500222348103429
2.5467336683417083,0.00012183035082611592,-0.00021314453226734667,-0.0025542382996495356,-0.004895332067031724
2.551256281407035,0.00011717921257825971,-0.00019266625461663824,-0.0024999463201140285,-0.00480722638561142
2.5557788944723616,0.0001104574257453569,-0.00017730661261336332,-0.002458253144932607,-0.0047391996772518504
2.5603015075376883,0.00010189140629144015,-0.00016788837253609961,-0.002429547581342607,-0.004691206790149114
2.564824120603015,9.17751963544737e-05,-0.00016481887485007504,-0.0024135181116156745,-0.004662217348381274
2.5693467336683415,8.046384871608541e-05,-0.00016814070439492414,-0.002409465698233218,-0.004650790692071512
2.573869346733668,6.836500136704389e-05,-0.0001776965686978975,-0.0024167500223019572,-0.004655803475906017
2.578391959798995,5.592869216059473e-05,-0.00019333664105969622,-0.0024352578625962116,-0.004677179084132727
2.5829145728643215,4.3635499212537836e-05,-0.00021504216803044002,-0.002465723778018991,-0.004716405388007543
2.587437185929648,3.198313149502284e-05,-0.00024285535836676437,-0.0025097498853538422,-0.004776644412340921
2.5919597989949748,2.1471636071494068e-05,-0.000276606027496084,-0.00256947784662121,-0.004862349665746336
2.5964824120603014,1.2587433724047007e-05,-0.00031554199984118144,-0.0026469946421449103,-0.00497844728444864
2.601005025125628,5.786443422695897e-06,-0.00035802464340577346,-0.0027436261898600516,-0.005129227736314331
2.6055276381909547,1.4766082697169336e-06,-0.0004014303796708198,-0.0028592760799707826,-0.005317121780270746
2.6100502512562813,1.9131235037939883e-10,-0.0004423360864712909,-0.002991931765297639,-0.005541527444123988
2.614572864321608,1.6162690447413038e-06,-0.0004769900181502852,-0.0031374141915577573,-0.0057978383649652295
2.6190954773869346,6.4839136060973905e-06,-0.0005019939134847252,-0.003289399434619634,-0.006076804955754542
2.6236180904522612,1.464662171766776e-05,-0.0005150544676193365,-0.003439696186868788,-0.00636433790611824
2.628140703517588,2.60186193773235e-05,-0.000515613190175713,-0.003578725504467697,-0.006641837818759682
2.6326633165829145,4.037374633827308e-05,-0.0005051457186828894,-0.0036961260362249576,-0.006887106353767025
2.637185929648241,5.7337703528798535e-05,-0.0004869488522441576,-0.0037814068854969468,-0.007075864918749735
2.641708542713568,7.638452991387575e-05,-0.0004653176930248219,-0.0038245976420407373,-0.007183877591056653
2.6462311557788945,9.683826294816896e-05,-0.00044416164566702076,-0.0038169025805858416,-0.007189643515504664
2.650753768844221,0.00011788082881418942,-0.0004253100582206507,-0.003751446630239143,-0.007077583202257635
2.6552763819095477,0.00013856730517040772,-0.00040699103712639516,-0.0036242846442634345,-0.006841578251400474
2.6597989949748744,0.00015784980024282936,-0.0003831799477794703,-0.0034358957162575455,-0.0064886114847356215
2.664321608040201,0.0001746112978710119,-0.0003446249162827582,-0.003193343860889649,-0.00604206280549654
2.6688442211055277,0.0001877109286567429,-0.0002822492235286762,-0.0029130814438691325,-0.0055439136642095885
2.6733668341708543,0.00019604224275163233,-0.00019317119355878842,-0.002623933502087246,-0.005054695810615704
2.677889447236181,0.00019860618014973152,-8.871904819748375e-05,-0.0023691723952084824,-0.004649625742219481
2.682412060301507,0.0001946005597139928,-3.398280300646216e-06,-0.002206754024805816,-0.004410109769310985
2.6869346733668342,0.0001835280386519489,3.5156961809972053e-06,-0.0021911872029653427,-0.004385890102111684
2.6914572864321604,0.0001653246298574807,-1.468771261347099e-05,-0.002209390611759811,-0.004404093510906151
2.6959798994974875,0.0001405110055428674,-3.950133692808431e-05,-0.0022342042360744244,-0.004428907135220764
2.7005025125628137,0.00011036896198975382,-6.964338048119788e-05,-0.0022643462796275377,-0.004459049178773878
2.705025125628141,7.714557213978151e-05,-0.00010286677033117019,-0.00229756966947751,-0.0044922725686238505
2.709547738693467,4.42877102171737e-05,-0.00016812325419026796,-0.002380645995349315,-0.004593168736508363
2.714070351758794,1.670979571654587e-05,-0.0004839875516689083,-0.003233493882023922,-0.005983000212378935
2.7185929648241203,1.0977729919230925e-06,-0.00012029221126882064,-0.005228191424325035,-0.010336090637381251
2.7231155778894474,6.252517436985315e-06,0.004244447460112461,-0.007668308575663047,-0.019581064611438558
2.7276381909547736,4.3476039944380033e-05,0.020832932056525418,-0.007293664402986724,-0.03542026086249885
2.7321608040201006,0.00012700404806336666,0.06711004626549233,0.004581737951732818,-0.05794657036202668
2.736683417085427,0.00027448861513177026,0.17680741772127234,0.04689901137527017,-0.083009394970732
2.7412060301507535,0.0005075349077315111,0.410908703274343,0.1566509072990519,-0.09760688867623912
2.74572864321608,0.0008522961271963804,0.8743461142803226,0.4010311242097203,-0.07228386586088219
2.7502512562814068,0.0013401310326798673,1.7407823351175442,0.8958347028924993,0.05088707066745433
2.7547738693467334,0.0020083286315577685,3.28865929758745,1.8326760142199798,0.37669273085251037
2.75929648241206,0.002900904847788435,5.952730629770359,3.5184528668712596,1.0841751039721597
2.7638190954773867,0.004069476210372525,10.396611791326393,6.431587770445153,2.4665637495639157
2.7683417085427133,0.005574215842335554,17.613545462483216,11.300976533888562,4.98840760529391
2.77286432160804,0.007484897275791296,29.06466665334029,19.21533733395303,9.366008014565772
2.7773869346733666,0.00988203187072314,46.8666537393188,31.772860184363584,16.679066629408364
2.7819095477386933,0.012858105874235089,74.04387644637126,51.28380228049974,28.523728114628216
2.78643216080402,0.016518923423264917,114.86412735934648,81.04207115418582,47.22001494902514
2.7909547738693465,0.020985062067210295,175.2818998786324,125.68601707654322,76.09013427445407
2.795477386934673,0.026393447667685668,263.51912812294677,191.67377349229585,119.82841886164479
2.8,0.03289905582079367,390.82053851195735,287.90472097803035,184.98890344410336
